id;crew_id;protest_id;crew_status
bc758301-0023-46cd-ac39-2ac821f1cd3f;afcc6af9-bd8d-41db-96f4-95546a9f249d;49cba42c-f327-4003-a025-f5d6b62f80d2;2
a0b4dffa-54f4-4fb2-a94d-d110048febf1;bd2ee26f-3bf2-49de-a053-473c239c9add;35d8a2d5-e5b4-49dc-875c-c501c31a56f0;1
689904b2-8854-46e9-8a84-9700b8035583;1d948cd7-da94-4422-af58-113bb209bdb0;bfa75393-629f-4121-9014-92baa9a70fdd;1
54b7966b-deb9-4363-bd13-15d39835db93;d7df6afc-fa48-4b50-b287-e106e3139b10;f7edadd5-2682-4803-9b06-406d888e06c2;3
5559e3eb-b38f-47b6-9062-9b627a428dec;469100f7-15a4-4a73-b3ce-104c6f94e17d;d1a0f485-9b5f-412c-b3fe-e9620de46440;2
83da5dde-0b94-4cce-8f67-8dff7d288222;66afb2e8-902c-4bb2-b24c-2c08906e92f0;2e5a1e39-04a3-4bbd-994d-87b059738cb8;2
43870e4f-c399-4c80-bad9-f2254e41f989;a7761dce-50e3-4916-a60c-11d14e46ebd4;03844f6e-a63a-49a9-aeab-bed90cc7f55b;2
13d9ba5c-d727-40a6-b037-a3b53d6343ff;14f37875-35fa-41ee-8cca-d7a131c880ea;59461a22-dbbf-4688-98b5-71d665fa940b;1
01b6c84f-6d2f-4569-b470-b5a3f78f6b3a;1c2fd9c3-2ba7-4c79-a6ac-d108c9c5d4b2;17862018-4ede-4819-9ba4-35ef9534ebe1;1
5348b691-8249-42c0-9b5e-0747dff7df36;e8af7907-e57c-4f6e-86ec-54fcad193d06;2a2a674b-8a3c-42f7-9bb2-66b8a4afedd7;1
a022196a-1c92-4287-860a-624800b650fc;6b662e30-c189-4cac-ac37-7bd5335d7963;1fdf3bf0-6ed0-4531-a4da-840d6cb743ab;1
e7bbf909-8ddf-4054-a1b4-a138c47ca989;490ec4d8-962a-4bec-80d5-31e270c1fbc4;0585da12-d7da-47af-8108-75bf06a85572;2
da822e47-952e-40d7-a28e-30e8a280f666;dd6372f8-bd7e-4c41-b217-cb4670f5e0b4;f7af2b99-cd62-415c-a997-a4b09d19fb71;3
0259b198-cdd6-496e-b974-c0a14d17c42b;7f749d97-ef00-441d-821e-5ead727c48bf;4714470e-4e02-4f99-bc70-1bbc5568e310;3
750f2b13-3a6c-4b22-8f89-4e21427b4558;41ea9228-7d38-49d2-b2e9-a395103cb652;4f7b5d8a-6788-4e14-9f7c-f1da6c8802c8;1
558f8104-9d89-4c38-bf83-43c8f3b6614c;a9c56adf-d059-482c-8c8d-cab1856a386b;5ee575c0-3563-43a3-ba1a-11e58200850c;1
f604ca6c-7cdb-4cd3-ab07-6519f387e0c7;079e40e5-c103-4178-b88b-1c2aad49fe35;2fdc88f3-5ba8-490c-b90c-8717de3d542c;3
ce8c87d3-c7ea-4cd4-ab78-6fba0ee26e4a;680b0732-bb76-459c-81ac-e67dc2dd823e;6a2b0fdf-972a-4d23-80e1-de601d3e1feb;3
3193c765-3589-42e4-ac3b-7ef686983ed8;16b2571a-2caf-475d-907b-3a6db4687563;0afdcd00-c00d-4351-a5db-d50f57da698c;2
fc1b6022-6903-4ac3-af97-d42144a2240c;88fff340-0fb8-49fd-b628-e21f335b8ea5;d8dedc31-897b-46fc-b17f-1da221f772da;1
13027056-e306-42ed-94f5-5d0a949142ff;1fbad0ef-4e0c-40ae-ba88-4e748aa0e6a0;3c698a2f-1c6a-4b11-9ba2-a38ab69ddee7;1
94809d28-afdd-43c1-af99-1b0a1462c279;de155a87-6925-4e3c-a0c5-ac1081c73f4c;e0067a3d-4b75-47ca-9956-2852cac9a3d8;1
a3d1a0f8-f235-47f6-908e-dcc3b7a80af8;d2500b3d-f443-480d-befe-ae19f7ea9f18;d39935be-acb7-4bff-b540-d88e20483d17;3
c2eedbbc-91d7-4eb6-ae73-c11cba02c75c;f1f6b474-3a96-4579-9ffa-1213b02664a1;422b2c1e-5cae-4d2b-b9c4-abe41dee03aa;2
04c50fe4-d7fd-4021-964c-66f4e6252756;e8cd5ae9-e890-4c8b-ae98-fab82878e7e2;9c6e486f-23dc-4ebb-83a0-157141e24483;2
256d631e-1e20-4bab-bcdf-1eabdb25e434;48a48720-8898-4def-849c-8163b3db2f72;dddc860d-d46b-4b91-b23f-8c50a2ac2680;3
823a8112-cfed-448e-86af-b0d4a48c3efc;6fda993d-38d4-482d-9194-23d9b6840991;710e34eb-cc2b-4bed-b411-3b902d91543e;2
ea1e472c-bcdb-458c-983e-84b8f360e671;cf433427-0efb-4979-99f4-48612bd995ba;54200759-1517-40b7-86ee-e68b5f40b392;1
480c9f90-699f-4f93-af40-aa99dc81f58f;cc34088d-e4eb-4e6e-9e4d-78eac10e5df7;8a9b096b-2cd9-4ff5-8fe4-fe0ee5ecaf99;2
f3a1c411-cd6a-4dc3-8555-ae5ed50ab48c;c170adb5-0eb3-4c78-b8fe-7b10af801533;a0d058b3-cb2a-4236-b4e9-8ef3fedbd1c0;3
43e82af3-40c0-44db-9eab-0711d47ec1a2;ede7b9a3-a258-4aab-b83f-7a4d57887346;5c07a1d5-94c3-48d7-8ce3-6f93d994bcd7;2
8842b0af-0286-4455-be0f-c4797aaa7f6e;c79fc673-b22c-4687-b0ed-f5c03e80bab3;0ceb591b-a24d-437c-9b1e-60751638315a;1
0ad077ed-c675-475e-bdbc-6036d692c9f9;d1adbfcf-c398-47ff-a727-208bc07dae25;7bd5d732-8f36-48ea-a241-fae67c43e198;2
09f26cfa-7ea6-4f5c-8535-1b11f786fc78;9a57c1ab-1b58-469e-91e7-f9816017f5f9;051602bc-1831-40a6-a675-73dbc522e023;2
9331e184-ba54-4457-ba22-5a499328f263;4e5192ba-5f44-4cb9-984a-b2ad90639da1;da059231-800d-4b6d-9358-0e35d208b850;3
ee512459-b2ef-4c39-a702-bb786e628712;4fa3d032-d047-4fc7-ae80-9598ffda87c2;c1ee6dca-08fc-4a6d-bd45-4644772ae3df;3
9fd60583-8722-45d6-bfa0-493c0568fd7a;587961ba-9a92-4441-af86-7d75f1ceece0;58d68f46-daf9-49f2-a692-16902b655c1c;1
ef7200c4-6a83-4458-8bdd-4b4b96ca0614;be37c02a-75b5-466d-b8e8-8ae0b9d1b715;4602bd3c-5ba1-4297-935e-0b51ce406a09;2
24d4a96f-f331-4c48-bd06-7085bd2e1262;d9fe46ee-e248-4393-8ee3-df5bdd4ed651;61a8945f-7af3-4066-97ef-4facebacaeca;2
842816d4-5a02-4a05-a642-fbb99de5c724;f93587c3-a919-4dfc-b0cd-0b84c1fd62e6;21cf3884-b7d5-4590-84d8-a81a19fb9faa;3
8fbc65d1-662c-48f1-a8b1-f98686731a2d;695fe7ff-c0d4-4129-ad44-06a889e1d1b6;7fa3b85b-fbd8-471a-8117-e41b91a3f1d7;1
fc34900f-f2ec-4bc5-8809-6cb25b2c08be;cfc0057b-178a-49ca-80d5-4bf93657b75d;8f33fbc2-7427-4cbc-b3b2-d184024946c2;3
e4abf462-f383-4020-9422-d50d95983bc6;6e92a711-6487-46da-b050-71180a984f55;1d982e4d-a20e-4ae2-a406-b2567447f5da;1
2cb26ceb-42a2-43ac-abd1-16c44cfbbb77;4c53cd3a-e178-4abf-85ca-56167b2a426d;d0f538b1-3efd-431b-bd09-86761eff5d59;3
adc87611-86f1-4ba0-b7a9-e168d74613b8;666831a7-559a-4f77-9bfe-1f712b5296ea;6543c950-7b44-4984-b140-cd6b77655526;1
efa88ab5-f353-4320-b0d7-ebaa791724d3;1eb70ca6-9c6e-4186-8c1e-d5c3f0dadae2;99578688-b3ad-4ec0-bfda-0eefa9783727;1
ac733d74-1216-44f6-9dc6-1b68689d2f23;ceccb7b1-e2c1-4956-ab06-24652a649465;370cc010-060c-4fd8-a9ff-709830957da5;1
73a0ba13-4b9b-4b42-bb66-3046270590d3;dafb68a2-50ea-4400-9af5-d1845bebc135;23b2e2dd-3472-4edf-95b1-35f3941c316a;3
de50268f-fc21-438b-ba3d-58449225f0b3;22115049-d4ec-4662-b8d2-e619999ae896;a6aaadf8-9c5a-4be6-ae98-f74a32b91ce3;1
d0dbbe30-245a-45e7-9e3e-4ba5cf7439a7;d02ea7a7-dda7-4e52-b347-612ebc17dd3e;9000a25d-152c-46a8-a494-686baf984c51;1
33ca9708-2f08-4fa3-87c3-9c9c1e80c0c7;8005939c-8a91-4f60-95a2-596324f8c899;2af4a3a9-a436-4a17-ad08-a22cc95181b0;3
94425762-b90f-4203-af8c-7ebd8672d53b;bbb2539d-d460-4464-a9b5-9666d6e116b4;259f5e2d-836b-40a4-b717-7f2b5e3ec1a5;3
a5220ba1-6263-4444-ba47-9072307f73d9;249edc62-99ae-4a33-ac00-5b26e6221c95;529bf485-a12d-43ea-9b74-7b484a403610;3
ddd6ae3a-650a-44fe-9230-147f35019add;58d9fe05-b741-49fe-b550-df30497f4109;011fe740-99bb-4ed4-a625-a9430738bf37;3
6a0a37e6-ad7f-4938-808d-8bc30745bc6d;50cbc95b-eeda-4fac-99af-5e44998c9a61;a931eea3-5ed5-490d-9ad8-a36d285266a2;1
67937c01-5bb0-488c-b6b8-220de8d72a8f;9216d9cc-bcb4-40dd-8847-dd1bcb9abc2a;f6992b49-2d75-40a9-8129-932a38fc519e;3
8b1c81a5-c6e8-4e7d-b348-0f42005f9195;2dce41a8-380a-419f-b316-1a7335da3872;56338624-d94d-4105-8ae4-120c11ac2bdc;1
9789edd9-d313-4bc1-b79d-b94feedd6ce7;a04de4bd-a15c-40f0-abd3-be77ce75e38a;a5173fea-d174-47f7-80ce-35562ba74218;3
5456a84e-b9ec-454b-8daa-897a3b59159c;35309b79-fb2a-447f-be83-04d289f55336;6f1f4c5f-1b61-4033-8170-60dd54bc91fe;3
e6ac715d-1813-4c09-8685-812ee292edab;50c92015-d006-4858-8a90-5da122065d66;5902c2cb-32cd-497e-9f39-073e5838557d;2
8fa7bceb-0036-4f1f-a3d8-368bdfd06885;b4557a86-18fc-4222-93a9-9063ce8d91c2;a40e271d-2390-47c5-8f30-f373bd90f55e;2
093a8584-2d52-4163-b081-78e9aa8bf196;b6b092af-48cc-4b3d-8873-1e998620a91e;61878d9d-9363-4dc2-aca5-8c654e338537;1
e629c860-4bfe-4e26-a421-4c81345b290d;42fd545c-4a79-466c-a8cb-17552b2b5aa7;59f91a6b-d656-48be-806e-8fd48c4c5b08;2
0bdadd2d-0aa6-442e-8565-5d07950afe2d;538ed187-53ee-4930-a7e3-18245ecbb84c;90148bdf-2d37-42e2-845c-0f41f24320d7;2
79cacd8d-b870-45dc-afd4-fe2ff5e8f37f;95ac6687-5c9d-4721-8dc5-a92c6f6012a3;37abef0f-23c1-477f-8cf9-623e523a2a83;3
0d19255a-b05a-4985-8faf-f555e7c789e7;95b05f33-9a2a-4ef4-9275-a25eeeb82f36;8e3c7e3a-a85d-4003-b4aa-9406a11ea468;2
c19780f7-f09b-4641-b74b-fc886646d2ab;fc58cc2e-0bca-4e40-9e2d-326dc5bd513f;90148bdf-2d37-42e2-845c-0f41f24320d7;2
857b6737-046e-44a5-9039-e5383e983cc5;791fcccb-7438-4be3-8e06-2e87e4a27543;162fc47b-cb15-463c-be3f-dae93b89a732;2
beec75c3-4dfb-4394-a654-cec7b335608a;e25dd4d2-ff83-4e00-a72f-bcc08ea43cd2;fb9e5181-4115-45f0-9f98-e2fe3c6886db;3
10283d4f-aa6a-4989-b499-694b61e0b979;a4412082-d1a3-4dcc-b865-0ca5a7e6ae3e;94e6c57b-adb8-4eaa-b0f2-187b77c1667d;1
cf9e82d3-6f1a-47f8-aa58-d70bdd3c1b3a;1c50b6c3-6a3e-45e9-835b-79703ec700a6;c9568689-0723-4653-9ec1-623155b24fca;1
599073fc-837b-4e20-b2f9-9cebd2df338a;f67f1138-afb3-4c36-8ba4-4ce439186d53;85080215-9bcd-4864-9d38-520396b0cd9c;2
4037d917-2f5d-4c4a-a5d8-7f86a68a3a07;0dc885ba-32f3-4690-8d24-1d7aff2b8783;ef06e21e-bda8-4c30-982e-67bb729f9ecb;1
f4a66e62-6a52-4f9f-9dcb-526ff08c33ac;417d461c-6887-4d3c-bd38-1c0d7c761064;7376b07f-60ca-410b-9436-4c7940c69af9;3
209589c9-6771-46c0-931a-45888c9b3f45;6e501c6f-796d-4276-987c-711d3b263e11;cadea58b-a411-4900-ae35-144ea05d0f25;1
d71e68ca-9f6e-48cc-be3c-e26b4ac4b806;5775b950-735b-4f2d-af06-44e0aff898c8;a9154869-2d0e-4281-b78b-00c43f211d0a;1
27648eb8-be5d-486d-bcce-f23b53fb6cda;bc98cf39-49a3-4884-b645-9cfc12bb8a9f;8d603e38-6fad-4018-beb1-1a73047e7ba8;3
44c3df53-4ceb-452f-84f1-11532a2c9843;1a848015-9bf4-43fa-a698-d7b4b35b8a32;1a3f51ce-ef30-4feb-a073-26e9b784d842;1
4037d2fd-ff3f-4e64-bbea-b1724d10abe2;a4b6350e-d7d2-48fd-95f8-88e2f65d3705;c1e5f3cf-eacb-4a04-be3e-b92d9782d63b;3
6671afc6-96ba-46e4-9d2c-c86a909a47bc;df1dc387-4ff8-469e-9615-e8620328e428;0eec52c5-fffc-4a58-9864-df8cbae33c91;3
3affba22-1f21-4da5-8f4b-b0749282e949;d60d3f32-ad10-4283-9e4d-24b677e636ce;f0f4fb48-aa12-4842-af96-0ea28559677d;2
eb88132a-9865-4f4d-833f-2fdd3423404d;b5bc192b-9311-4a48-95c3-9fb3ae7c188e;a3bc976a-a25b-4ce0-841a-60c897775b2b;3
9bb1ec1a-672d-4f59-8071-4a206f2ce87d;4eef36fa-d733-4da1-855b-3d396129c29f;57847c58-bd1e-4b55-9f7c-169ee9bd1d28;2
79a9ca10-43b0-4f9d-b524-221d8f5d9307;4c9e36c4-dd27-4b39-9aa3-264d99393c24;ba447ea3-e413-4b37-9adf-423d8a798a99;3
2117a0c2-e007-448c-b414-381bda05420e;4702d6e9-1c5b-4c70-95e6-d27497b25a1d;6ec59247-cced-4298-bc97-03ab480dc609;1
a92f0ff1-a462-4e44-8e8f-652694710a20;cbb145d3-8b2f-4464-9089-05a294f172c5;d6da9e09-4e06-48c7-a6c8-8410b8052ad2;1
66f0a743-e7cb-4387-bf91-2dcc06cbb73c;219e6281-f4bf-41b8-bba1-6649c233d621;75cb850f-bd4f-40be-bf8b-da01a16b96f5;1
82c73aff-07cc-41a6-9470-808faaae566d;cd4636e4-a139-4f33-baa0-d95c30552174;b6d8869d-0e73-43b1-b14b-2efb721afdc9;3
6affc097-7692-4c29-a8bd-1c8b37b0189e;b20477a6-ee61-42c1-82f0-29f88803809d;93e7cc2a-d7ec-4430-8b0f-cff7588f5d46;2
0eb665bb-8215-416c-81ed-78917a1c8d0d;1fee3721-30fe-4d8a-bba4-8b730eb04e4d;52ff7b75-9ebb-4cbf-ad70-1cba5d9062a8;2
ee571499-9449-4adb-94ec-2dda3d73ec2c;517c8ff6-200e-4fcf-876e-7eb211a2d0b0;484b0980-d89a-4629-a4ff-730013a30f6f;2
0b2b1cad-a28d-41c3-925a-52135c0d173d;267cdd70-25a4-403e-b92a-818572e7fd84;da7dfee9-5b68-4c38-8b2f-246983e5e2ba;3
f6717df4-b916-4495-adca-379107306c1a;52654913-8439-493c-aa95-fea617e77fd0;76e531df-3678-476c-a04c-3e66b716cb5e;1
a750bbb6-e1d4-455f-826b-0548e54192ba;529f37a5-bab7-4467-b3f5-e210a20582a9;e7e2d6a5-0a16-4946-b0d0-180baebd3175;3
e1eee261-87c5-49e4-83fb-ee13a228f2c1;1891948f-1763-4a96-bbdd-21b31e831a27;98c7ca7f-fe84-4ac2-ae0c-904bb2d446a2;2
98f52bb7-2f82-4a9a-abcc-b7332a0b2236;82fc671d-2adc-4696-8034-4457cc192187;dfb1107c-822d-40eb-89a5-31392d8d9523;1
2608ca86-e916-4a4d-8f5c-977f2899226f;de51b6d7-621f-4281-bef8-76e8408d6aea;b9f23091-32a0-4cdc-8dc7-44525c3ef899;2
f2c8cf0d-9e48-48bc-b671-cfa696a29032;579250cc-8ead-409d-974b-615ff1a6cf3f;591c692e-1d70-44dd-9342-0d87a64e226f;3
949a5a9b-3f4c-478a-aae8-39ec929691d9;7f2ecac6-84c6-45bc-8de2-676a899363b8;6be66a0c-66d4-4e35-a44c-438f4edbe5b0;3
c74cfc85-bce0-4207-bc3b-a7cc614538a2;74b99bba-d12b-4709-91dc-bea86117cc6a;00f4c66d-9535-4f91-8cfa-09c661521bad;2
e19fcfee-d2ac-4de0-a374-49e888ddfdee;484d2f3b-6c73-4461-98df-ce5880d491c3;ffc09ee3-20a3-4aef-8c31-fb20dabf3ab4;1
a48e35e1-c3c5-46e5-b5f4-93a5884303e0;d39eeea1-9d55-4628-85f6-3dd77420ef3e;8a2fe9b6-58b7-4403-a39d-35e1b4754cc8;3
bb2dab85-0913-4db7-85d9-56a1e1b4c483;47c0171f-7775-45aa-a5a0-6fb946e34aba;44d1dbef-93c0-48be-862e-d4fc9b67db8a;2
96c759ac-53eb-4003-8f22-8066afdecacc;4871f23b-ec74-4d05-97ec-0916c3773f98;fa41311a-2c2a-406d-8a7c-a5078ef63929;1
d7040ffc-9c55-453f-80d5-1574e1a4504e;2f40f263-b4ae-4177-b61e-e5d235cdb037;fc59a278-df8f-4c79-b306-2a681d639ba0;3
430c736b-25df-453c-995a-ee838c4821c2;c0bb2723-96af-44f1-8a58-db1052bfc88b;17ecce92-e3a0-406b-82a3-ed0b3b01a8f1;3
109d690f-04ca-44ba-938c-b42800a84d6c;4c52b318-a287-4e37-ac03-202aca0c24e2;0b89e8b8-4953-428f-b1b8-b04f593e185b;2
7762cc0d-42d0-41ed-a681-448e7a6699ba;a65bb32d-4011-4694-98e5-8f2e496d41ea;624c068a-3858-4b7b-8e82-ecc0e72aeec9;1
82ec684d-33cc-44d3-adcb-c1232d1d6b50;1cef41cd-9bb8-48bf-8640-21c3802fe205;be125767-ff70-48b5-9ecf-3447f1000981;3
57af7fb4-0ea3-42c0-a195-491a601c2db3;d85ae5b8-786c-459a-8478-590dcd3df305;2e247965-d2f5-4fcd-8b8c-b5492fe6e50c;3
9e992aa5-5af9-4580-8364-dd30a655cca6;671e7968-8dc2-475b-8ff9-5c040eacfa03;95c5095a-cdc4-45b4-b5f1-82bf9fd597f3;1
20235c93-3615-4b46-83bd-2ff9624f23b3;332fb627-a519-4035-90d2-b275fe46920c;545d4583-e901-4293-887a-0c0789e5d259;1
745ea9e0-c4d9-4df7-92cb-bc68e6723c68;f5ae7a20-526e-4e8c-9754-fe8c53412c6a;91339775-684a-40cc-b748-c8e9957a45bd;1
bf410df1-2e8f-4957-9d18-2a1254128742;e279fe4c-7e9b-4f05-8f3a-b7c3e064d6f3;116e9a03-6fcf-49c2-8d1a-f55e946739f6;2
9799c1e7-f540-4c8a-b21a-a464394b9251;0f577eed-3c1f-4006-afa8-8d8899f884e7;6c32d4f3-e292-449a-a81d-06ead0272dfc;2
796a9c2c-fe8b-4b71-8800-79cac86cbae8;95ee0d67-d8f3-4489-98ef-91543f993df4;f6e39fec-b64c-474c-ac33-01d8e08dd993;2
6969f2bb-54f9-4169-bbc4-ccdb69996595;4e7e6724-121b-4496-bcbc-3771fd02ea8d;785a763c-b03a-464d-88b3-781a8e308185;3
ec03fffa-fb5d-40c8-80c0-f0b2e4e62601;6e45bb3d-0322-43c6-985f-c31b4a9c1766;a5dbc20e-b503-43c3-a384-9bd282d621a7;2
ebbb365c-9233-4bbc-a3ca-36130de60c21;82910d5e-c5be-431c-ace7-1c99f87d3078;5662db45-c0b4-41ec-9267-ed304d44b4cb;2
1713ce15-3161-47d6-ad0e-b830da670088;f5c89d2b-f26c-4f6e-a1fa-a4edbd36a958;aea9465b-05cd-49ab-8ad7-0e75af75389b;2
a22bb8db-babc-4ca5-a22f-08a8905cca20;02ad7993-9bd0-4991-aea4-54efb8da6435;36c426ec-0717-490b-95a1-e8d927c41e15;2
e2d8e136-2d58-4768-b92c-e5adab628526;e8983a3c-7287-428f-a058-be46540b9b24;8501ffd0-ef0d-40a6-aad5-fae956311f65;3
c30782c5-c10f-442b-833e-1e91f15363b5;bcb87f63-04da-4fe1-8f45-c72cd66afd30;63a3284c-c71e-4209-b44d-3a32eb8d0700;2
32963536-a9a2-477b-a76b-73e5ec8b338f;e05f5561-10e3-4666-b401-d3a04a15e9e8;81b2af8c-86d9-4e67-b9c1-91522abdee7d;2
83346ec3-03b8-4201-bde6-bd7717c170bc;006fcf0b-4fcb-40a6-99b4-1043b2764c46;04a83027-1337-4f0a-9371-41ef33a406b9;1
7b47bbd3-10a3-4cdb-8c97-59ffc8c472a1;6e45bb3d-0322-43c6-985f-c31b4a9c1766;2764d4c5-1e92-4997-a291-cf0919a8c2d6;2
26765bff-2e37-4767-8818-2f3e0e14d778;e2bcafe6-6447-4561-9edb-a7d5f7a7c28f;aea9465b-05cd-49ab-8ad7-0e75af75389b;1
6640bd7d-bc58-42e9-9d41-af9139bdf32d;f5c89d2b-f26c-4f6e-a1fa-a4edbd36a958;49a92f37-8195-4c8a-85cd-641765ba6f2b;1
b12caab9-a155-4836-932c-f75914ea93ba;7e5c32f1-17a1-4904-ae67-57daea4d1bde;86d870f7-6a95-4c8e-8609-a0e43f4994e0;3
61faaf83-e1fc-42bd-9f70-946ae5d6fe9c;bdf29dfc-fd66-47ca-bf10-de28637b8a28;ea2df52b-07f6-43e2-bd72-5d75d92b633b;1
c222eb2f-3839-44f2-a79d-df2f22e2e5bb;98c36dff-1c7c-4c32-a655-4779ffc0c4d4;59606a12-9cae-45b8-9ded-49ed7f5cda50;2
27d20127-753a-4332-a97b-27b9370f8a10;ace4853e-11ac-4008-8d9d-cf31a01d0790;1e4297ff-70a7-4210-838f-35bf14206939;2
5acbc0d5-d991-4be6-ac60-b30f99a1dd6d;1367093e-471f-45dd-9918-b85e3ca2efb8;d5ef95a6-f63b-4bfc-af8d-01c1700ebfe2;1
94e3c1f8-88d9-457d-8285-c844baecf5bd;4b61e84f-6997-4fcd-aca5-82c4ab638499;946b1e9d-8075-4b73-871f-e2abe1e7f53b;2
aaa429da-4578-41b4-b7f8-5148952da5f6;925e07d5-9506-4926-b643-eb1bf10fe13a;e839038e-bf53-42ad-b24e-0b7907d30a76;2
5f7ab9c7-68ba-443b-8787-47243687146c;a5692a1f-4849-43e4-ad0e-dd5bce11ea83;59f95d29-9dfa-4a6d-b0aa-86de246d765c;3
7be28157-7928-408a-a375-7e5517bd92e5;e1122859-2e94-4eb0-9cf4-e025648d385c;0585da12-d7da-47af-8108-75bf06a85572;3
584e16db-703d-47e3-9e7c-7ecf149b3372;6888aac3-fde2-4e4e-add7-134514a42d55;49bf198f-8eee-4cf3-9a6b-db7521f3c4b2;3
c727bd25-0875-49db-b516-b9e69ecd23e1;f93587c3-a919-4dfc-b0cd-0b84c1fd62e6;07154681-2cf5-4f33-8629-842c0d2ff9a0;1
d130b0a8-5745-4640-a41d-8d75fcf82218;de51b6d7-621f-4281-bef8-76e8408d6aea;45a5be3d-c894-423e-82c1-a97f9d2796b3;3
f9e75ae5-1756-4dd2-818d-c27b5cb1308e;13ef0a09-75e4-4ba7-b38d-2d165f8c9479;b6f39292-25ec-4cda-a640-4d608559094e;2
377af7d4-61e2-47c8-86ec-53c5868006b7;53269a21-b3b2-40c7-bdb6-02c537611684;0d958be1-734c-4726-98fa-41661c1c496f;3
a7f6c609-5333-4c1f-b763-fef55f9f187b;1bf68b9b-cd48-4cc1-a33a-cb26dd49eb23;18ec10d6-b73f-4791-bb80-29298cc6491b;2
27186054-6da0-428b-8419-f91cf662acad;498d97c2-2ef8-4267-8f68-8810cac4fba3;a8db2dba-81ce-4a56-9193-0a854f95c0d4;1
258955db-c2f3-4cb5-a0ca-bbb3d21d6cc3;9057eda7-d375-4046-a94d-b444483f294f;dd9531a4-b058-473c-8e82-dcb01bde3b0c;1
f7d7b4fb-7ae4-4009-b635-0e288f12a93d;00ace4fe-b759-4bfb-a01c-d7ff8b8e38d1;51ac4cf6-de54-4bf5-bc25-432778398fc6;3
88e4b00d-e529-47f8-9689-91705c180906;962c6331-876c-4df4-8427-fcec5c8b93c4;259f5e2d-836b-40a4-b717-7f2b5e3ec1a5;2
a1084d23-7625-4a34-98be-056e1f64b6c8;ca85db98-daec-4e05-b220-d25956a78a4c;a8e82d6c-7725-4615-bc3e-a043f84b44af;1
1ec8761b-b35c-4e58-adf3-0d1f5f9b0cb3;649072e5-1ebe-40dc-b9fd-0167ac72b4c7;5173e5a4-3d2c-4ed5-90bd-b77543b1e464;2
f1a3f6c6-2953-49e6-a6b3-c92be19d2b35;34f4db0f-2667-450f-abb3-23287296af6e;150a931b-c0a5-4814-8cbf-2f9da5e6a8c8;2
4e0b0ded-30b0-4daf-a6d3-cd622e87a3e6;ef2271a6-1b26-430a-ac73-8fa193e42810;60e27053-5fed-4408-9faf-ebfd2edcb207;1
51cf1190-b22a-4c33-b36d-4c6986bb7e06;e166ac91-7dc4-41e7-bd7c-4c756016682e;74d6dc68-6388-4ee6-ba41-fd790de33438;3
05dc6386-387a-4bf8-a8cd-d09129bb4048;1994f05c-ba21-4b4b-b39c-5eaa6e7762c7;55de5d63-8b0d-4b4b-8531-0ac5c62cfb94;3
0955dbea-b3d9-4f4f-ac34-901d49e4d828;5d747de7-a8a7-4d4d-b956-5d468d4b0add;23fa41c6-cb34-4eb4-8235-1323c99dd516;2
38e21d61-3d67-451d-8635-61649d40d14d;5566f95f-8bde-45fe-bf85-2deae6e707da;8a06e449-68ef-4699-95be-565eb3a167cc;3
1bd7c347-3e41-4909-8f5d-a358d346f3f1;a56ffcf5-a051-44e3-8514-ea3338d4c8be;12f8cf77-f6c6-41b7-9e28-776a5221067e;1
6e55e85f-a393-4c30-a80a-dfbc5ddebddd;f73be929-bf1d-4894-8209-09e0f92690a3;baed0ad1-a6c9-48de-bb22-4d682ed0c286;1
077856c0-a644-4980-b1ad-f52b11d0aec7;5732bfdd-37c6-40da-bb9b-a8166bc628af;ed67ae66-7c29-4b5a-8849-aa37e1f825fa;3
f4d2f427-4e0c-40a6-87cc-09a7bd9a80d0;b1016bd8-43c3-4429-97df-cb7f08970aed;7fb3d024-ef8a-4255-af72-efbce81fd029;1
de1ea751-d1e7-409f-a849-6d15253d0c7f;c691f804-9a26-4c62-bb3f-3bc3b6e501f7;9fb89290-81b5-460f-a4af-c97ec76580d1;3
7ec6eefd-80c3-42ca-96c2-8d0d694ff5e5;1c2fd9c3-2ba7-4c79-a6ac-d108c9c5d4b2;3bf86a40-061d-497b-8ba7-248deb6b718e;3
1e49855b-d8f8-4696-bcf2-b82ca4edbdb6;5ae5cc42-7f32-4474-8e32-824c929c0207;d6869741-bfef-4105-9df3-144a900478e5;3
0341c50b-bb3e-4424-93f1-b007d108e6fb;7aac0f81-f72b-4e0d-ac6a-c9ef8d21c114;60d397d5-2089-4394-add4-3222b497634e;3
6ea5002f-d36a-4ffc-b79a-bb41d86f1643;1f31bdf6-90de-4fed-a503-43eb5bb82e27;0c8aee3f-ba5a-4ef7-861d-831e51f1a6a6;1
7e3dc72d-f918-483a-a5d7-5ec284d848c1;089a6b1d-71f7-4d3a-99c2-32973e29b243;6ec59247-cced-4298-bc97-03ab480dc609;3
466f4e13-8d3b-4b57-8688-506252e389a4;dd782fc3-fc0c-4a53-bce3-55628b822fb8;3554c5fe-8149-4e77-89a7-bab3fb14e065;2
639f11fb-c0b4-4984-9567-a6d857ad3778;daadf1f8-7996-4d70-96ec-f1dc1a6914f5;ac54dc98-01e5-4b75-943d-ac6de3833d5c;3
e02b65c6-967b-4311-b802-0c45db968c70;f3c40d9f-69bd-434f-a843-1bc3fc92427a;84a17b57-4cce-4d7c-a0ef-1bf99340cb88;2
