id;rating_id;class;sail_num
88bce3fa-a313-47c9-be6d-5ede50f1fac5;5d34cf0b-a811-40ac-ba81-398f35ab5eb0;2;238
b5d153bd-de89-4f9a-b888-aebf38193d00;b81e4e8f-5709-445a-9bec-e7fc9ce17784;1;239
e4b719f9-0eab-48c0-ab1a-e90926a6689b;8fc1eb45-aefe-4d5c-854e-a2afe6719a88;6;240
a69ec255-3216-4378-be29-a022b95d06dc;1d396efb-7b18-4127-86ac-00e683b743f2;7;241
1e064613-6476-4efd-abc4-82193bc9559e;eeca6de2-a95e-49f0-a233-6e9ade306503;9;242
e12b197d-9dac-4241-b468-a6c7f7d02449;d64ecbfe-915f-430d-8abc-4e2e382e2ff5;5;243
1cef41cd-9bb8-48bf-8640-21c3802fe205;81c03b19-c282-41ad-b1d7-0a039fa163ca;3;244
671e7968-8dc2-475b-8ff9-5c040eacfa03;f948b945-f27b-4a7b-bd7e-0279b9f9da60;5;245
7f9775e6-fef5-403a-b9b3-2b9767e09fcc;acab792b-1ab1-4004-81b8-0039661c7ea5;5;246
6e527804-e003-4676-909a-4a2c43726d5e;efeadce3-a602-4bec-84ad-6cac520b08d1;11;247
3c0fefc3-3ba5-49ae-8d82-74e68c9c99dc;67e3837b-325b-4a8c-a804-cc8f7d8e936d;6;248
5f2558e8-9922-40db-b75b-28b39d45a0cc;a4d0fc40-8709-496a-82fa-777651dc511b;8;249
1f802363-1c13-4afd-8d58-09593ebd91bc;e5422b96-d77a-4498-bfb1-7ee14aad9694;5;250
28eb556d-b524-4db7-b26e-7a46d3b15bd1;64b7f98a-792f-4bd9-a421-fe819b38097e;7;251
2169ec06-cc39-49ee-984d-00a0956bbb40;3feae0ed-35d4-4e02-97b7-78f663156485;6;252
5531d004-0747-44b9-b2b0-e7059000c3f9;48b0461a-989f-46f6-b10d-ba413c8a1c43;8;253
81af3815-2463-4ec2-a2fa-1cf845192143;58d3174c-a5c5-4193-a3a0-8bb1368b169c;6;254
331a562b-5d9c-40dc-a875-f1344eb60d2a;3307b7b5-52d2-4ef3-8a97-b37622870b6b;5;255
4f9ac0ff-6160-45b1-95cb-336ccc6129f0;44de11fe-ed3d-4962-b9e7-5bde2e9fc0a9;6;256
46e58ef6-9b97-478b-872e-090a70c0d408;c41b3aa1-a308-4f97-9824-5c684d0b6e43;8;257
a6768429-b3c8-4b5d-80a2-9004950ea399;e2b1663e-68e3-4b90-834b-76efb81fbff4;10;258
bd5b5a30-6c29-4cf8-abf2-649fffe51cb2;51914b43-6c14-437d-8986-a2f469957fa3;2;259
9546c841-fa8a-40aa-b395-10e8b0b63a81;d044ad5a-004f-44d3-b897-4650aaa85166;10;260
a6ed2e6d-c197-43b6-8629-6787b175e5ed;637d3fb0-275d-4459-9bdf-a0f8c9dae3a3;2;261
0b5885f9-4526-4263-a660-4e0ee1f4e6e6;174731eb-cc40-459c-9390-44ad9828cf98;11;262
f6ce3f96-5158-4bfa-ab7c-01971e7acfe8;a81d27df-8745-4b6d-a1d6-0f98ae8b9ace;2;263
e25dd4d2-ff83-4e00-a72f-bcc08ea43cd2;01f6d5bf-a77e-481e-8d75-f6ad413ab836;9;264
713da61a-6c73-48d2-9a06-936bf05f6af8;cde43280-2a19-457f-9dfe-f1748abd3704;2;265
01758f84-9c79-4e7c-a056-dc5bab6e1719;278599db-1b5d-4e91-8a64-43e6ed4a6c92;5;266
8c9f85ea-ceb6-4dd1-a196-005de729773d;e9d2dee0-e825-496f-8c6c-ed5b32035078;10;267
775c3196-1085-4e5f-b91e-283c6d8c0844;b7c7cbf0-d584-4529-9855-3e2d91a83f77;4;268
43a21ed4-efcb-4e5f-9530-ff9ae15e2ff7;2437a183-d04b-4cb8-9b5c-42d7a61e026e;8;269
82b0c491-7ac1-4af2-bc46-25f9ab3a386a;d7326339-7428-4164-a798-e7f8eddceb23;9;270
b4557a86-18fc-4222-93a9-9063ce8d91c2;1e383d4a-b732-40d1-a5b3-8d44ef2867f1;3;271
de4eb713-ffd5-498f-8864-56f2c214689a;02c0c17a-967c-422a-99bc-d41301bb5420;2;272
07a64235-0247-40bf-beec-e40516a5c9d4;6dbdbe6c-edb2-4ff3-83dc-462479774825;3;273
b2e9eac0-6b91-4416-9e53-7d2949ab701e;41f677dd-498f-43ef-9990-66575b6a0c18;9;274
e867df2c-0e02-4567-8775-c6979a8cb438;57f66ec1-13fe-4fea-beac-4b9a030719c3;11;275
59cf7e1d-7ff2-4740-bf66-858281dcfa77;880afea7-a00f-4ab2-99b5-6546d09815d6;6;276
3f7f9298-71c8-41aa-8dce-36f67b5900bb;3e4d388b-fd31-448e-92f3-486f00801e65;9;277
b0ceb90f-9275-40a5-b573-c0513d57f407;73aefeb9-ee77-4e79-9aa6-06ecb4974af3;6;278
92eab869-da7b-47fe-8753-346dbbb3d40d;fab3744d-9ae2-4c61-a33a-d92b3e641c72;9;279
e05f5561-10e3-4666-b401-d3a04a15e9e8;d0dd40b6-e971-4254-baa4-20dc53056c33;1;280
8ec45ac2-fbe8-433e-a130-b6d6b737af73;14a02f65-7a59-43bd-a46d-a70b076c563f;8;281
434d5538-90a0-4797-8fb6-a4fdd095ede5;ed313e05-7fe3-4032-9cc5-fe865cdfd289;8;282
4eef36fa-d733-4da1-855b-3d396129c29f;835b17d5-703e-480c-9e18-339f76b1e91d;1;283
a3e0364e-d1d1-48de-9ac9-2b64bfca6b16;bacc3d5f-e1c9-4604-bcde-49c1d34f841a;8;284
8e960c5d-2725-4f95-8155-d17a5eff371c;c0dbc4cc-5dcf-4b0f-9b08-dd1c33492f52;4;285
d9447e55-fb96-4bb8-bdab-83b7816f2710;81cc8cc2-1e4e-4fa8-b5e7-7dad84944593;3;286
e3c0d874-704c-4adb-8b6c-388ec9e70ba9;7bcc50cb-62ee-4cd8-a734-227656629e50;2;287
c767e653-2b7e-49a6-95e3-198366b3e462;aa7de909-5eff-4571-b1af-b9ef5399d4be;8;288
86cfe265-1e99-46df-9b78-846f0db00fe1;4684569f-2956-4bd1-9aae-706a391cd4dc;6;289
beba854d-ad53-4598-8b71-2567b054d7d0;ced19c0c-3d88-4d39-bda3-7118f5fcaabd;10;290
1367093e-471f-45dd-9918-b85e3ca2efb8;d16825ea-a9ed-482c-9f4e-d72df26d199b;11;291
977f7551-4840-49c2-850d-f053abe9817e;3ffd0a3c-db86-46ff-8dc3-dc98ff6afd48;9;292
2ab3a9f4-3ed5-4a00-a904-54b283f1f538;cccd0f4d-6739-4dc5-90dc-a360026be3c5;6;293
350ebf53-bdaa-4550-aa1c-51eb1222193f;2a8627f5-3d18-4912-877c-c36b1b58dc8d;1;294
d61cd9bf-36ca-44b4-b06f-45e317a96966;6f80d90c-29bf-4535-800c-60045cb689ee;3;295
bfd61fc5-b324-4a56-b61c-26d421ac39aa;44d3a07b-28b0-423c-a74b-6c4f12fd9723;7;296
d5555276-2b3a-461a-9211-8b7583a17b2f;39c8aed5-2589-4c51-97fc-4d69e5da3b6b;8;297
0f8304be-7c9a-4036-85fb-11ff8565eddd;e20352dc-172b-48fa-9576-3ecd9ef4e859;11;298
295d09db-689d-418f-8ef4-620187edeb82;581e800f-eb62-4cd9-a75a-2243d261a86d;10;299
efb8e00d-aeb3-4198-9b79-357421407a00;2e28b354-6bee-468a-ad4a-862b45a84844;2;300
1666165f-550f-47e1-b098-a96f0c5ed549;99837c11-0c55-4053-bca4-0be641e8a73f;9;301
0a60b890-7778-47fd-8deb-940ff74c749c;b8a92219-1e91-4c9b-93d6-77078e9de278;10;302
37475e75-d66f-4493-b606-bfe2bd254647;9a297f93-a4db-4206-bef1-48e8b90ba880;6;303
2fa6c0e9-95ca-42ee-8a75-0aed74dcda64;dca2f6a3-7757-4d77-8f9a-c8fb2713a26c;2;304
f3a6852d-bb18-40d6-a7dc-45ebf0cfcdd9;50b2aae7-a283-43e9-9b5f-2849fe29545a;4;305
d4c3df76-6bab-4cd0-a8bc-8a2dce7a582e;3b3de573-9e63-4dcc-925f-6bab8e57ad3b;8;306
27278ab3-52ed-46d9-9cb4-e180ff42c433;d81ce408-2968-4b51-8b63-d5b01f603ec8;8;307
7f659056-1977-4e4f-8ada-60ba01e0bf9c;c6a22aa4-c503-4c2b-a57e-09a759b8809c;9;308
bfa691b4-f74b-4be0-a793-dfbaa1535dfe;5c24ed87-0323-4cfb-86b1-3368c418b2b9;1;309
c691f804-9a26-4c62-bb3f-3bc3b6e501f7;af11cc43-1dee-4b25-96c4-609975cefc8b;10;310
0c701fd2-ed63-472d-8048-ae28ee0f196b;19dad104-4cd8-4be0-903e-40e3b2ce2946;6;311
ebfa759d-997c-482a-830b-9d874c5120f0;418e6b25-fbee-4a13-a792-f14ca41cac93;6;312
d10928c3-67af-4f88-8455-a9ab6401fb43;ed60ec4d-7384-4993-b15b-55ef09414935;3;313
6f36e086-b2e0-4dbf-a597-d119687fc582;38eb2739-8958-46d5-8699-080bee58cc01;2;314
d8aeb897-72b5-4cdd-a515-f9f9d4029784;fff99a42-204a-4aba-89a1-42de1750bde8;3;315
0fa2d15a-f190-4838-94cc-b3f3831f20ee;5d45aaaa-bff8-45de-9674-437a735e7304;6;316
27c39e7c-eb63-46b0-bb3b-8aeb9b7cc30e;cc21876e-74f5-4ee5-887d-34eaaa4e4686;11;317
728be25e-50db-4c5d-87d5-5870573927e8;26b00bbc-59a4-4ba4-851b-9fc817b2e8c2;2;318
eee8f995-333c-46a8-a59b-961cfccce743;47ca5906-904b-4166-a407-3dae023934f7;9;319
175a9639-2a6c-414d-8fb2-a84f13c305b0;dcc08fbc-f781-428f-a4f9-4acf3e7b29b1;1;320
3d31584b-18f6-43dc-970f-3cd07fdb735b;c2231dda-a233-4431-9c14-2fc182282b63;10;321
7bc7b3ed-aefa-421b-91e4-0e11831ffc49;91898402-0d7c-47ab-9543-02936e6d2059;4;322
b20477a6-ee61-42c1-82f0-29f88803809d;fd5f772a-cfe9-4ec1-b93e-6c8d68229878;2;323
7b50de25-652b-416a-ae40-31577001a3cd;0d5c2918-e175-4926-9631-c87fa73ec0f4;3;324
c3528e7f-bea5-4be1-861e-f12343dbbb01;fa142556-44e5-42f0-81ae-e36a07ed0ac0;8;325
34b18dbc-f2d4-4a54-a8dd-5d12ade19c24;c4ed65f3-cc79-4845-87bf-23e5de2f76bf;4;326
dd449d5c-12d2-4866-a72f-1e758ea8556a;653cd8d4-f0bf-4641-8019-07938b06bce4;1;327
eaf95e00-c56f-4251-b353-38e8444d61ae;070283ae-9991-4c69-a024-4e13b8c215df;9;328
b7867ab5-e45e-4b20-a67f-1529ba07ee77;d2525a48-0d71-4be7-bb18-0d78ea6077b0;1;329
4cc51424-b9e4-4817-bd26-e393a78899fb;1cc5765f-c8e2-478a-a786-11739bb61361;9;330
29b2fecf-511d-4b10-9bf2-24f1b6e961b0;d16825ea-a9ed-482c-9f4e-d72df26d199b;7;331
34841242-21d7-45e0-90aa-312378b92d6e;e7af8d9d-0599-43d5-a370-dbccd9f1784b;5;332
2dff4a73-6b4b-41f9-a6fb-7e132880697f;c0a14e16-605b-45c3-a787-359dee8143bc;10;333
4a871472-1253-4f11-bba5-0d738ef1e8cf;0aa0d3ab-434c-4d03-a30c-bbc56070d0d2;1;334
1ba30d7c-3a17-46f0-bcca-1a507c2d024b;2095d656-15fa-4d3c-8289-a2f6275cea4b;3;335
78822418-57af-4b9e-93a4-865f853716a7;f0883431-bee4-4f99-b48f-d518a9e144d8;2;336
80e8bb4b-e454-48b0-b3d0-001c46a8c55d;efeadce3-a602-4bec-84ad-6cac520b08d1;6;337
791fcccb-7438-4be3-8e06-2e87e4a27543;d4349896-4a9d-4582-993a-591e5f5cc58e;2;338
f38d3df0-3a37-4647-befb-363cef429f69;143d371b-d9f5-411e-9ddb-a0de27811d4e;5;339
c02c6c2c-55bf-4619-bebe-e744ae6953e4;528dad44-329c-4ea1-b7ed-cfc6e64ddc37;9;340
af067cc8-010e-43dd-938f-cb208ff0479f;f98586c8-8ea2-440b-b11a-e4e30efbd15f;10;341
579250cc-8ead-409d-974b-615ff1a6cf3f;03083499-9fc5-4ada-a4a3-1fad4ef22892;3;342
66a54b21-dd9e-482d-b2c6-f404925f6e79;2a0c1f20-9aa1-43ed-b94b-a88f38154453;11;343
e18ed023-2929-47ca-b4cc-0ab9dd24dedc;ff49875f-9e7d-4c59-92f6-f06be73c4a6d;9;344
3b5f1ec3-adea-416a-93d1-f27a846ff85b;a55b7c42-1270-451c-92b1-9ab5a463ac03;9;345
d980f6e6-e52b-4386-b0ad-40f5485c8659;9692093c-6e34-4652-8d01-fe8ff8c28143;9;346
a25ee54b-5c18-4535-8972-fb7cdd956da1;4684569f-2956-4bd1-9aae-706a391cd4dc;3;347
3917f7d6-e758-42bc-9e1c-1db6d3d44fdf;b9f15ecc-3003-4118-ae6c-a8d75ff19aac;1;348
08a87b03-99d3-4526-a96f-23f8a68589fa;ef8e0cae-bf53-4d0b-9be5-6ae7b8616ee1;1;349
8005939c-8a91-4f60-95a2-596324f8c899;c58eba63-a553-47d7-856b-adc1e67270a8;10;350
2008ea7c-08a9-436e-8d47-dbeb03d51899;866b0c70-a140-4f27-be66-d8f0afa787eb;1;351
4cda94c1-c2a0-4997-961f-d8b75e788621;06f8aecd-931c-4a98-a6f6-a89639602151;5;352
ed4e50bb-9f1b-486d-9fbc-8c1556e3722e;58c8a60b-4d78-4e65-b904-055d83d29fa0;9;353
7816a43a-d1d9-4d18-a50b-ba14c64727d6;25210c47-1362-481e-bd55-1b4077b8269d;1;354
ebffb4ad-16df-4a94-9e96-be3c88f69569;64a2f0d0-09bd-4249-8237-ead734abb7e4;5;355
ef2271a6-1b26-430a-ac73-8fa193e42810;15ad9bcd-6da3-47bb-a096-29552438d279;7;356
711319ba-a8f9-4587-8d40-ab52f6dd61ef;b13c6893-d393-4959-941d-b15b29ea6ee2;2;357
f5dc3308-3a22-4aff-b71b-273030942194;17a802ad-041c-4e79-85bf-515b5d74c86e;3;358
57fda312-a7af-4e54-8b31-adaa2a8c3bc9;2e28b354-6bee-468a-ad4a-862b45a84844;5;359
aa04cfd0-f6fb-435a-b300-b0fa9d950db2;b45a3816-cea5-45e7-a400-77b23549cf4d;10;360
d2b6935e-4bcc-4cf3-ad61-8b14957079ba;b3d9ac5d-8f1b-4eaa-9942-4803d2679105;10;361
e80de66a-26d3-4177-a4bf-8863457904eb;bc1979d6-8fe4-4e9c-ace1-f7d5c35d09c5;11;362
085e7d30-6151-4824-b77b-3a4a9f6859f8;aa7de909-5eff-4571-b1af-b9ef5399d4be;9;363
42003438-6681-4ee5-99fc-956ece52ada5;2cafd6d5-93cb-4ad3-ac30-d877335bd29a;7;364
75ae6fb4-810d-4491-a9fa-d117d17591ff;9dca0d66-e345-49ac-b027-877010ea9580;3;365
ee0906bf-08b1-4ade-8fac-4212ee49ed2e;67d0eb91-0760-438e-98d4-ccea6a31bc30;6;366
b8573660-f2d1-46a6-8feb-97d5cf66e85c;7f61d10b-6d5a-400d-81e9-177aee728ebb;1;367
2b6bdcc0-c20a-4f6c-81f3-bb2871821907;77978949-81f4-4ff6-b88f-8e2fd6d2f17b;4;368
8ace378b-ea08-4cfb-bf75-6744a82b9bfe;0f1baadf-3915-4859-b65a-6df326642256;8;369
e810e0d1-1a2d-4885-949b-90bfb04a06c0;2a4b38c4-3bbb-4b67-a9ac-8429a73d0bcb;2;370
b36f5731-81bb-41db-815f-7049b991c5ac;a6c34980-5782-4d67-bbf5-c2b236fa2e03;10;371
96421f88-9c12-4e5b-8f2b-de3c944e482b;bf8b0468-76e9-411e-be1a-2cc2da559dcc;3;372
af13b741-107d-439f-a2be-ce01ad697e95;5c74899b-9318-4d38-8a3b-945e696b27e2;10;373
267cdd70-25a4-403e-b92a-818572e7fd84;69d81366-23f9-40b6-acb6-9d4f5d3a5f69;8;374
f7a5d004-0edf-4bc1-b62f-a85c33b835d3;79be2957-17dd-4631-9e5c-d9d94c3eed47;10;375
d7913a7c-c653-4985-b367-beb1e0965d60;bb043759-c734-4b2b-8b5e-356479c5f74d;7;376
d39791ec-27c6-4512-9f41-641f6c7eceb7;f7c79b15-55b5-48d6-930f-d64e0993fe4f;9;377
e5455d41-383d-4ef4-98b6-c1bdd28cafe2;99bd6819-0d8a-46f8-8aca-94b6d39dade2;9;378
60ff6504-fed5-4b21-81a0-90ba31646b06;af2107bc-808a-4dcb-b1c4-eddb37383654;1;379
c6857043-78a5-4754-b11d-ddbc31cbeb22;f0cb7b3e-1f3e-4c2f-a9cc-720570150c93;1;380
e885f356-e163-4063-9c62-c3ea82ec1e80;4d300a2f-5e9e-4cec-835e-3380d46bb126;1;381
f8f3b093-e4f7-4d1c-9a95-08ef4f77f8d8;58d3174c-a5c5-4193-a3a0-8bb1368b169c;6;382
31be8867-9eb3-455c-a869-fe0c63d901a5;fb5d005d-f5dc-4614-8589-7f013f41f2cb;9;383
82bdbdef-e351-4da7-996d-62ba5e700698;84b493b0-425a-4de0-9434-be1392e00762;1;384
682cfffb-fc50-4afe-9499-c92147cc9d73;885da8f2-e671-40df-a687-078b665be417;11;385
dbfdd666-f11d-4467-9d50-7b6e7017485a;d43856f5-0c61-4e2b-9d57-02862f34d513;10;386
c7e3187d-2368-41d2-a58c-f6a0489f5214;55536911-9484-408b-aaac-dbf8a6bc3af1;5;387
663507c3-17a6-4391-8448-7efaee0aba55;b4d12720-9755-46c4-8eca-8458ef791d12;10;388
40ca2d8d-3bff-4093-91d1-827b13ad5003;7e522bc2-e70c-4017-9d06-bb19ddb8ea16;4;389
b71fd8bf-0824-4846-bce6-d4e696713caf;e4077eb5-10b5-4ed7-bf35-8aa6b38de87c;8;390
8a650a68-6e01-4d2d-bfe8-c2c8585ab3f7;90ea016f-e0d5-4456-8b83-7cb87d5a6e51;8;391
622f9f26-c2b8-4320-a20f-741ab9535b0b;7db97ded-e7e2-414b-b17d-cccb7a4e5599;2;392
65c67a2b-8560-459d-8898-588b7789fd2e;51edc38c-7ed5-4404-bb90-914f583138e2;3;393
cce704c2-c629-4ee3-86de-aace0c3580e0;bacc3d5f-e1c9-4604-bcde-49c1d34f841a;6;394
c4c1c958-8d6b-4db3-982c-0ea3e7a9faba;a30f0b25-becf-4b53-93dc-e76beaf69cf3;2;395
4c53cd3a-e178-4abf-85ca-56167b2a426d;b74498eb-cf4f-440f-8ac0-b1c0fba40463;7;396
7e935bd6-ea29-4afd-95be-21ff95e58cb0;0ac55f8b-d596-43d2-a384-c7acdc480fb5;4;397
24735682-9364-4866-8c27-a373b402021a;ba8aeced-f8e9-4408-9dc1-5ca6741e8581;6;398
34e9a0b5-d121-433b-b6ba-ba3530dd45ed;ef8e0cae-bf53-4d0b-9be5-6ae7b8616ee1;1;399
9275155b-65fc-4e9c-8027-bd467e8da520;8b838b59-8af6-4480-8251-0bf978d03618;2;400
c6644e11-5ab8-492b-9eab-3c30814cdcf2;2106dc94-c968-41ea-8d3d-5891e1a90f0e;9;401
4c219ad2-665c-44bc-928f-388391e8fd04;69326e35-dd3e-45c7-a66b-b0ddb9466c24;9;402
fd5090c7-b2de-4d48-a649-ce51a0764bde;11b12afe-9abf-41b3-8452-c7fb25cba7fe;11;403
71cdd5b9-2612-4116-b835-a684d25af9f7;e2b66611-6305-44be-88d4-cbe8ef31b571;5;404
81729402-9f35-4ecc-896f-28818f81cdda;9a4ecd96-5801-4a8c-9979-d179fb68f34a;8;405
e957f449-e459-419c-a93c-7f9c91d82ae7;01775593-03b5-4035-aed4-dd703290b5c2;6;406
73fcaefc-36b9-4561-ba19-acfd7c2f07ed;62204f14-6e97-4a97-b7a2-d4d77382626d;1;407
8f8ca8c4-3e8e-42e3-99b0-daf23759d696;c050733c-e2b8-455d-b0d9-4744714e2090;7;408
b33d0441-ff72-4ba7-a7a7-7f26ec9515ec;5d45aaaa-bff8-45de-9674-437a735e7304;9;409
0522d25c-0e8a-43ed-91a9-66fbcc2d08ca;8cdc2e40-1bc3-43ee-a8ac-13200338ce1b;10;410
82df6c96-c2e0-4f5b-995c-56438eef8030;20a316a9-9fd4-4f4c-8f62-fc13f970c008;8;411
9bb7aa9a-6d10-4c0e-ad78-62fd64ade89f;50279ae3-cf67-48c0-9cc4-11ed441a6c4b;8;412
57899bb4-744d-4185-8648-f9633c2ed820;06d564af-f2fb-42ba-98c1-1f465b503ade;1;413
9bba477d-d46f-46b9-a12f-5610e0d31d74;b5485c47-5613-4547-bb76-c338ee21f9de;5;414
8e1b3193-0d4b-4323-b5c4-26ba396956fe;d15e6809-472f-4842-92ba-64c2e44ea837;8;415
264d211f-f49d-470d-860b-4c0512d53d60;06f8aecd-931c-4a98-a6f6-a89639602151;5;416
f14e5017-f742-4af0-9902-b8eed857965f;d4686452-7f81-48f7-bed0-7df0540663d9;6;417
49c8c28b-9bf1-44cf-aec1-a07035a60c4a;69affd09-3e06-46ec-92d9-69adfaa5be5a;9;418
63f29794-10bb-4e6b-a689-30d815cc1f3a;69e54d96-ad0d-4d9b-b0a8-e024570e158a;7;419
821554d6-dd35-4733-824b-a5057bf47f06;53c096e5-a560-4662-b2c6-3809b9371c28;7;420
004eb0d4-72a3-450d-aaa6-f2f575acd077;f8e56219-7662-46bb-b2f4-0b2d5ab37087;5;421
b52de56f-5f85-462a-9663-b99e7292ea4d;256395d3-03bc-4dd5-ad4f-e6a4a0405381;7;422
4dc18c33-7d32-42ca-9e8c-136d52bb973e;869f7291-0604-4ab2-a151-a4f66b78cc71;11;423
332fb627-a519-4035-90d2-b275fe46920c;4bd80e30-4a11-4569-ba5a-e7e9f7710fcc;3;424
6404f9bd-d387-4fa0-8ccd-6ec498c51fd3;d3d53efa-9878-4447-aeaa-084476db4f6e;1;425
2c5b26e1-82f4-4f33-a019-847887bd5f61;463877a4-bb6c-4b88-8a53-f7df3e3784e8;5;426
2c61d31f-37f3-4abb-9e66-b3dbc81fd01d;c96d7eec-f789-433f-9cef-c0ebd288bae7;3;427
a98b8be8-52c6-421e-9064-40f1dac24bb8;ca80e117-4fc9-4c6f-b1d0-6c2c2f505fe0;11;428
3ed33e50-590a-47e7-af86-3e27e4949879;6cde3600-6f41-4457-9f10-a96d064baf4f;7;429
ad29b3fd-524c-4ef6-9aa5-02eb4a36a524;1636ea08-63e4-4f20-8a05-04276bdaf8d0;3;430
da378e97-1a40-4725-b6e7-6460c6cd8466;69d81366-23f9-40b6-acb6-9d4f5d3a5f69;7;431
35fa3aff-0c92-4058-b855-a0d6c2091971;44e58dc9-34f7-47a4-a7ba-0aa08e3a3fdf;11;432
e48fa631-bc67-4b18-9861-a12ed12410ca;f8ddcd54-056d-4d91-8251-e5d40d8a416f;2;433
ab1e7c2a-705b-4c01-a610-98a14749af40;5201231a-8c20-4eb5-881b-60ff94bec2b2;9;434
85c0ae46-5936-45de-961f-1b0bc31f6ac7;20c5a774-937d-4919-b536-68f2c4adb2fb;5;435
6820d7e1-60f2-45b6-be46-622a4ab02ff3;58242c5c-9d84-4b8f-91f9-c56c209fb936;6;436
2e4b9e62-6dcd-40a1-a01e-fd4b7f19e6c6;0c67d9cb-682f-46b1-9315-d6a93415c732;3;437
37c33db0-2556-4e1b-b2a4-7a9cc7a4cfa3;3d6c9a0d-a1ca-453e-a583-bcbeebfd8644;9;438
bd1d3d95-1bd8-402a-9b52-897c9fc8d76d;51edc38c-7ed5-4404-bb90-914f583138e2;10;439
e076feea-ffce-4ebe-8489-ef343da49d75;528dad44-329c-4ea1-b7ed-cfc6e64ddc37;6;440
f7b2ce98-3dff-46c3-91b6-f653212f7364;78f99a9e-95e5-48d9-9076-a8066e53777f;10;441
b35ed28e-17c1-4b23-99b0-46793cdf2c5a;3cca8e20-b99e-46a6-8cf7-6ab80151aa13;6;442
6d9cef2f-5030-41af-a9c3-cd8ea7586ffd;d7485504-d4f8-4140-b2e1-aad4c25f7830;5;443
27d4f59b-fc87-45bc-9687-3ab014970195;c967a403-29b2-4c1b-9a94-87becb94a55c;8;444
31a1ac37-7bb2-49ec-adfc-3e16bfd12f0f;12778909-f104-45ef-a1a2-1c7b622fce85;8;445
adc4095c-f7b8-4ee0-b72b-fcdd3cf05915;2d74f1f3-67f5-4d22-89ca-7160bf8e4305;7;446
3ddfcbb9-ad9e-4dcb-bfe5-50371fe7b32f;bb9ad491-c8b2-4c68-9171-b86514f1a508;8;447
bcf20d09-17fd-450c-9004-159f767aff9c;7be5b903-42da-42f1-841b-4a051beb4a59;7;448
a714a770-5c7b-4797-9c05-77fb9929e4f3;109daa44-02c9-4202-af8b-b4ab6f6182d7;3;449
ba21ac60-5a74-4d3f-883b-0871b33629f5;6800b322-a52b-4db2-b279-cbd52c62ae02;9;450
a386105b-46ac-4c5f-923c-f5eec173911f;133bdafc-5df5-41da-8909-2dd45ef19fdd;8;451
16672617-9831-415f-a894-9715120f97bd;45b98bdf-673d-44a3-9b16-ed81d5a568e9;4;452
b8ac070d-0217-4e6d-9693-a337295c2a23;027f5172-0d48-45aa-9cc8-6d1daa1a480e;5;453
6327a27e-f7d7-4ec7-8b3b-3d352ff2cfd2;08046033-845d-4dc8-8828-3aa9a6d81ade;7;454
0e3677dd-0250-4b12-9990-0efd3ab09ab4;f6d4b8cb-88e7-4bc7-97d2-e3b7022cf7c7;9;455
76fe1849-4599-4f0c-b5ed-4d03f22ed9eb;0f6199e6-4dd4-4a79-b6d1-5fd396e5ec4b;6;456
44b693ea-c869-4c67-8836-3fc8b9e9139b;318edf39-694f-429c-a4ac-5d2ff10c1993;2;457
dac0881c-0cd6-484a-bcdb-feb324558bd6;eaea0da9-fd9c-4a43-b2e0-50eb3f72a56e;5;458
82c2ff38-7dbe-4d4e-8d25-61bf38bba3b8;99326d94-4927-4b92-82b1-ac7c1e24d43c;10;459
307f63ce-e219-456e-b699-51a09c2d9f7f;0f4eb0aa-cdd7-4215-8921-27306767a755;4;460
83075483-ac6e-453e-9d98-41923cef1512;d7326339-7428-4164-a798-e7f8eddceb23;10;461
836fadf6-4f37-41b2-aa53-79ba136ba6e7;ba8aeced-f8e9-4408-9dc1-5ca6741e8581;10;462
6c061d1a-86d8-4b19-9e2f-877a9b16cefb;f91d14de-7a70-4f72-953e-d56fe0650376;4;463
bc98cf39-49a3-4884-b645-9cfc12bb8a9f;98f12897-cd58-4f27-a497-4ca24354cd34;8;464
82a0aa8a-5c0a-4fa6-b1b6-0da0880d4604;1b342186-c9cf-4c42-8386-d63ba0648194;4;465
a2d0e390-4d78-41a4-851b-2b0afcc2ef01;05f5b87d-d42c-4bf0-8461-f2cc68ed372d;1;466
75fc495c-00ae-4903-a002-0a58cfdfcf0b;b050a4bd-06bd-43b8-8440-091e369112db;8;467
54831a05-1089-4f34-968e-8858a39a3d92;9daefeb9-85a1-4f43-bf02-7e90b58e17e6;1;468
d4209f9e-bf61-4a27-a886-4554e13fd809;94289969-fb83-481d-9cbe-3d3159c58328;6;469
284a15ce-e5e5-4f81-9c81-8ded228babbd;ee6f945c-7604-406f-af75-014018380207;1;470
7b41a3b1-5d54-4e9c-a1ac-541ceac05343;92d93798-22ee-477d-bdae-3acd7facb9ea;9;471
7a16be17-45e1-4ca4-80ef-a6fbc04fd74d;f3afab8f-899d-44b8-98a3-4d32daba2c7d;1;472
384e59b5-ef7b-4b11-9f80-a3e6583a466c;f347ff98-9923-4651-a304-6f9548c6c7e1;10;473
f56f427d-d365-445c-94eb-1f719aaded4e;32694bb7-7425-4157-b93b-47d5abb77e83;9;474
d48bbbfb-5292-4805-87a8-729367a1ba5c;4345e63a-1e06-4131-b98a-facccd551b16;3;475
0458da34-104a-433a-86d9-dc14d1a7a97c;02efb9c5-076f-48f8-8350-26cd59c0d21a;11;476
3b2d97bc-b666-4a53-b713-d10e8212b958;0dbbedde-1b39-4c99-b009-e10236465af5;10;477
