id;rating_id;number;class;date
4d37444e-1d74-42c0-872c-32f57b31246f;ef43cbd0-b01a-48f6-9f90-314b30e472e0;6;7;2003-10-03 15:06:23
af9b2277-a1be-466a-a208-1eb4664f5c3b;02848b2e-9034-4717-b2e8-225d84d02768;1;5;2022-05-09 19:01:23
0a892e2a-3c5a-4d62-9341-9374e22e0692;02848b2e-9034-4717-b2e8-225d84d02768;2;5;2012-02-12 18:03:23
ca25fc0d-6736-402e-9718-98bb5745f9ad;02848b2e-9034-4717-b2e8-225d84d02768;3;5;2014-09-01 08:03:23
06612d7c-95d9-49d4-9bc5-07e9b2c08b26;02848b2e-9034-4717-b2e8-225d84d02768;4;5;2009-12-13 10:03:23
b9ac23f8-b255-4dc0-94da-4c10c5fbc508;02848b2e-9034-4717-b2e8-225d84d02768;5;5;2005-12-14 12:05:23
a0de9995-d7f0-46f9-ba15-b032aec2c671;02848b2e-9034-4717-b2e8-225d84d02768;6;5;2002-07-13 12:02:23
1760b6a5-4a49-4cd4-8d32-9f31f7936c26;d4361a5f-3ada-449a-be81-77d35a6a3459;1;5;2023-09-13 16:03:23
809e458a-3217-448f-84d6-eea742666a3a;d4361a5f-3ada-449a-be81-77d35a6a3459;2;5;2008-03-23 09:02:23
438a98e4-c828-4368-895c-3981598fd500;d4361a5f-3ada-449a-be81-77d35a6a3459;3;5;2003-03-21 10:06:23
4257962b-3da3-4c17-b71c-c727db00748e;d4361a5f-3ada-449a-be81-77d35a6a3459;4;5;2003-08-25 14:06:23
bf535a81-415b-4b12-8373-e32218daadfa;d4361a5f-3ada-449a-be81-77d35a6a3459;5;5;2023-11-06 13:06:23
88c82e0a-f6c7-4e9a-b3ed-26cbc378ee0c;d4361a5f-3ada-449a-be81-77d35a6a3459;6;5;2012-01-23 08:04:23
9b46a76c-de1e-41e6-9bbb-4ba99f4415d9;d4361a5f-3ada-449a-be81-77d35a6a3459;7;5;2015-11-24 14:01:23
cce65a99-d8ac-4d40-aa61-1a3edd119d21;d4361a5f-3ada-449a-be81-77d35a6a3459;8;5;2015-12-09 18:05:23
16e83512-5a88-4eb0-9bde-5a6c089a742c;d4361a5f-3ada-449a-be81-77d35a6a3459;9;5;2019-10-27 13:05:23
a7733d72-6b8d-4fea-bf66-9ab115853358;a8775340-c1bd-42ea-a882-d5f81a8baff6;1;8;2001-08-07 09:02:23
797460e8-2335-4d57-92cf-0b10b97baf15;a8775340-c1bd-42ea-a882-d5f81a8baff6;2;8;2008-01-18 17:03:23
c4fb5ec5-4899-4ee1-9788-f1ec0c3a8d3a;a8775340-c1bd-42ea-a882-d5f81a8baff6;3;8;2021-03-19 11:04:23
0bfaa8ff-976d-42c0-90a7-11e6320ad6ec;a8775340-c1bd-42ea-a882-d5f81a8baff6;4;8;2011-09-22 10:06:23
c5bfde04-d9fa-4423-969f-c81a066c8a08;a8775340-c1bd-42ea-a882-d5f81a8baff6;5;8;2017-12-21 10:06:23
cd1c0b34-db67-4646-88b3-8283e168eb85;a8775340-c1bd-42ea-a882-d5f81a8baff6;6;8;2007-06-08 17:03:23
594c4baf-95e6-42d6-9738-8a142cc1add8;a8775340-c1bd-42ea-a882-d5f81a8baff6;7;8;2003-06-19 13:05:23
4500ce21-5208-454a-8600-dadb9c8d6cd9;a8775340-c1bd-42ea-a882-d5f81a8baff6;8;8;2014-06-06 14:03:23
a611ec5f-5f45-44da-a897-966d22c885c6;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;1;2;2020-02-04 15:04:23
bccd6cf7-2eba-46e6-b2ec-cae95d502de9;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;2;2;2007-11-11 13:06:23
548e49b4-ec17-4556-b705-ea0fc183e6c5;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;3;2;2016-10-21 16:01:23
d20760d9-f28e-460c-a85f-3853ba3f6cdd;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;4;2;2002-06-27 19:03:23
52875a14-5320-48c5-ae7d-947ead4fe990;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;5;2;2001-02-16 08:05:23
bfac5e69-c57d-4ccd-897e-f06f62a27806;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;6;2;2007-02-20 17:03:23
d17475a3-156c-405d-918a-4600af752d7b;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;7;2;2022-01-25 08:03:23
7453d883-fdac-4cfc-8bac-764175de9afa;9e2afed6-d856-4f2f-88db-a9b8170fcbcd;8;2;2020-05-25 18:03:23
2d7b6e8b-dc10-48ce-bea5-04ed097ec11c;fd61d531-4dfa-4b31-869a-0bf33ee4836d;1;9;2015-10-09 19:05:23
332c8359-477d-43e5-9fce-d7cd5d2946a3;fd61d531-4dfa-4b31-869a-0bf33ee4836d;2;9;2002-10-09 11:06:23
6f604388-2ce1-48bf-8257-9ae88408a332;44623911-2e31-48b2-81b9-adb871bd2644;1;9;2001-04-01 14:06:23
d3b17db0-2b1b-4ec8-b884-775f3bc2bddf;44623911-2e31-48b2-81b9-adb871bd2644;2;9;2013-10-28 19:05:23
4574098d-0301-4a68-9b89-bac425dbb3bd;44623911-2e31-48b2-81b9-adb871bd2644;3;9;2023-02-25 14:05:23
0e03c13d-879c-42d4-88b9-f4cffed57f65;44623911-2e31-48b2-81b9-adb871bd2644;4;9;2018-10-07 14:01:23
72aaed0e-dbe0-4059-9dba-94547d08d5cf;44623911-2e31-48b2-81b9-adb871bd2644;5;9;2016-04-12 13:04:23
f5cdfcde-2a60-475a-aed4-7998965b8be0;44623911-2e31-48b2-81b9-adb871bd2644;6;9;2003-11-18 08:02:23
08b9ec73-6e2f-45c0-8e21-b13fc00932a9;44623911-2e31-48b2-81b9-adb871bd2644;7;9;2016-09-15 10:01:23
b72a307e-d688-48fa-93e5-9082cef0a6a9;0806f295-180b-4fe5-9ee9-958df6fe5924;1;3;2015-12-05 11:01:23
4f440fb0-c5bc-414b-ba8f-508e58d9ad5b;0806f295-180b-4fe5-9ee9-958df6fe5924;2;3;2021-06-03 19:03:23
0892075e-ebf5-4d13-a354-3c8ce5939e53;0806f295-180b-4fe5-9ee9-958df6fe5924;3;3;2022-01-04 15:05:23
e2dd9b24-656a-4bac-922e-43474115728d;0806f295-180b-4fe5-9ee9-958df6fe5924;4;3;2021-06-19 14:06:23
ffcb4ce6-e66c-483d-843b-cf18943a686f;0806f295-180b-4fe5-9ee9-958df6fe5924;5;3;2019-06-06 19:02:23
eaeffb54-d5dc-4262-8acf-ee074f80ef3a;0806f295-180b-4fe5-9ee9-958df6fe5924;6;3;2006-09-13 16:04:23
9dc25ba6-3f7a-46ef-a555-4bc3b45a5a15;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;1;1;2020-02-11 16:06:23
a0aa9d10-ea7a-495f-adf8-af3192ff3575;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;2;1;2017-11-14 18:01:23
d7952500-9fa8-4df9-8073-e4c91f3b33a7;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;3;1;2015-02-12 19:06:23
5da3f7d1-bcb5-4f7e-ae53-54200459f2ec;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;4;1;2011-03-15 15:05:23
87fbaae8-6962-4212-93fd-a9ef110d9a4c;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;5;1;2021-07-26 16:06:23
73af29bf-fb15-47e2-9c28-4ad6741c78ac;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;6;1;2020-11-10 18:02:23
5a0492a2-fff0-425b-a7cc-db95f481d7c9;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;7;1;2000-05-15 12:01:23
8a20b9b5-e69b-4f9e-bb85-3a0eaee64019;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;8;1;2010-08-14 17:01:23
442df165-8c78-48a5-afc2-abd980cdc6b6;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;9;1;2000-02-04 19:06:23
08b593eb-6c65-4528-9d65-9329a96dfd5e;3734a1e0-d29a-4a90-8b98-43dfd345dd7e;10;1;2021-07-01 16:04:23
f2c86fa4-f693-49bb-8d54-e3535089d41c;f1e681e6-6fc0-426e-b6f2-22eb1d33a1ae;1;4;2020-08-26 17:02:23
b30e928a-8774-4e36-9558-57f7e8a751d3;f1e681e6-6fc0-426e-b6f2-22eb1d33a1ae;2;4;2002-09-05 14:03:23
de155bc1-95ea-45b8-bef4-70306ed40db9;f1e681e6-6fc0-426e-b6f2-22eb1d33a1ae;3;4;2014-03-03 19:02:23
a7d33169-066f-4007-8d10-2ea07576cdff;f1e681e6-6fc0-426e-b6f2-22eb1d33a1ae;4;4;2012-12-17 10:02:23
0a2a0423-bcb3-4420-89b2-7f070d401288;f1e681e6-6fc0-426e-b6f2-22eb1d33a1ae;5;4;2013-09-09 11:06:23
c1ec658c-f015-41db-9a6c-d3a99f62cb36;91181cc8-31ce-4e4a-a63d-e852a6f290e6;1;4;2007-01-22 17:01:23
dd6125e3-b999-4735-bdd7-9e9cdeda3f38;91181cc8-31ce-4e4a-a63d-e852a6f290e6;2;4;2011-08-27 14:01:23
8d7daa8a-c57c-4661-adb6-c0aa801f2ab5;91181cc8-31ce-4e4a-a63d-e852a6f290e6;3;4;2004-02-25 18:04:23
8e181bed-f675-4c59-ab14-d311e87be221;91181cc8-31ce-4e4a-a63d-e852a6f290e6;4;4;2018-12-12 19:06:23
bf9e76af-72bc-4251-96f1-c45a9b6d341a;91181cc8-31ce-4e4a-a63d-e852a6f290e6;5;4;2021-11-24 15:05:23
8fec0f6e-2e0d-4ab3-990d-4ab92beb6c2e;91181cc8-31ce-4e4a-a63d-e852a6f290e6;6;4;2008-06-05 16:04:23
68490cd5-e10e-40ee-9577-ea7e10a79982;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;1;9;2002-04-04 09:01:23
4c32cbb8-6287-4912-a875-69e01fd7b276;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;2;9;2006-03-26 15:04:23
021f690a-5249-42fb-9559-7ab39cafc5eb;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;3;9;2001-07-04 16:02:23
edd6ece5-f127-4bb0-af5d-f3684980415b;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;4;9;2014-01-26 19:01:23
6f8d0bf7-0165-4e12-96d4-781d29ddcad9;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;5;9;2018-10-13 10:03:23
5a6ebce1-24ae-4edb-854b-8ce65bf52db3;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;6;9;2003-03-06 08:02:23
af7be864-d46a-40eb-8b57-d397f9810b72;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;7;9;2014-01-06 15:06:23
58ae4ca6-70a5-441d-ad77-86cd69b550dd;1d2c9dfd-9ca2-46c0-8a78-c651790499a6;8;9;2014-05-25 09:05:23
cecb46b4-066b-41dd-a44f-0a033c0223f8;d86506e8-4559-4af5-b5b1-b156eae9f4d6;1;10;2006-08-03 17:06:23
d8511ef0-0e85-4901-9f9e-df945a0db9e2;d86506e8-4559-4af5-b5b1-b156eae9f4d6;2;10;2009-08-12 16:04:23
99823eec-3f4b-4c8d-9b51-13d08979d3b4;d86506e8-4559-4af5-b5b1-b156eae9f4d6;3;10;2017-09-20 15:03:23
f6aeb8ee-c15a-477a-9874-efae7b1b2372;d86506e8-4559-4af5-b5b1-b156eae9f4d6;4;10;2009-02-15 14:05:23
c41b5cf4-fef5-4179-ae4e-e259149cf0c8;d86506e8-4559-4af5-b5b1-b156eae9f4d6;5;10;2018-11-09 14:06:23
c89228a7-fe18-4061-b01a-5797ec03b8b9;d86506e8-4559-4af5-b5b1-b156eae9f4d6;6;10;2021-07-25 15:04:23
5da64fd1-96ad-46f4-8af2-15c09a13c064;d86506e8-4559-4af5-b5b1-b156eae9f4d6;7;10;2011-05-18 10:04:23
231cbd56-b307-48c4-aac8-4ceb90604a45;d86506e8-4559-4af5-b5b1-b156eae9f4d6;8;10;2015-08-12 13:06:23
b21de9d7-0dd4-4403-ac87-fdfdcfcd3eb5;d86506e8-4559-4af5-b5b1-b156eae9f4d6;9;10;2012-12-14 16:04:23
8d05ec58-7a2f-4e4b-8b2d-d81cb05b8070;d86506e8-4559-4af5-b5b1-b156eae9f4d6;10;10;2023-08-27 16:06:23
30873f24-541c-4b53-a628-dc71e154b1ec;37fb5b4b-fe80-433c-92a1-f8a291f57a20;1;2;2006-07-27 19:03:23
3c7abe3e-f7cb-410c-af98-6efe4fd1b244;37fb5b4b-fe80-433c-92a1-f8a291f57a20;2;2;2016-03-09 17:06:23
03a65257-2cac-416a-a60e-c33475af7a98;37fb5b4b-fe80-433c-92a1-f8a291f57a20;3;2;2002-01-16 17:06:23
d3c4864f-3424-4e05-98ed-822858a6f9a3;37fb5b4b-fe80-433c-92a1-f8a291f57a20;4;2;2007-05-10 11:06:23
dc43319c-fa90-48d8-a205-5eb278e2c989;37fb5b4b-fe80-433c-92a1-f8a291f57a20;5;2;2010-10-08 15:02:23
dd21f458-30bd-4d50-bd09-9bee8a4481d7;37fb5b4b-fe80-433c-92a1-f8a291f57a20;6;2;2022-07-20 10:02:23
5a7528a9-ad47-4355-906b-0e18c34bb2f5;37fb5b4b-fe80-433c-92a1-f8a291f57a20;7;2;2018-09-11 11:02:23
54214566-db63-414e-a162-1bb045c299b3;37fb5b4b-fe80-433c-92a1-f8a291f57a20;8;2;2009-03-01 13:04:23
4c629ad5-e33e-45a7-8c22-841846cd53fe;37fb5b4b-fe80-433c-92a1-f8a291f57a20;9;2;2022-10-12 19:02:23
4aca4c84-01aa-4d77-bd80-8529822ebc15;314b2273-0e96-40d2-a17f-cd1558cc9eac;1;1;2000-02-26 10:01:23
bea83e68-0b4d-4111-845c-c5f99fd582a4;314b2273-0e96-40d2-a17f-cd1558cc9eac;2;1;2015-06-21 17:03:23
ceac364f-67f5-4ee2-bdc6-ec6e33d79e0f;314b2273-0e96-40d2-a17f-cd1558cc9eac;3;1;2007-02-02 13:03:23
9d79aa41-f803-4ef0-ba8f-a9e4f2f338af;98b9dbed-1fb9-4fc6-9d38-9956403f4104;1;11;2020-03-04 18:05:23
94432b0d-c0d4-4d1c-9dbf-137aaf93cd5b;98b9dbed-1fb9-4fc6-9d38-9956403f4104;2;11;2008-02-17 12:05:23
db425c9e-9d6b-418e-9aad-3e8509f6d4df;98b9dbed-1fb9-4fc6-9d38-9956403f4104;3;11;2020-01-17 16:01:23
9822ef59-c19e-4be1-ab57-320313ef8554;98b9dbed-1fb9-4fc6-9d38-9956403f4104;4;11;2010-03-19 08:01:23
33ef573a-b175-4a46-91a0-36d4cd9d2204;faf86fae-b77d-42ee-9a43-695f21e8b6ec;1;4;2017-08-04 15:05:23
90e4709d-9872-46dd-ad91-b3736776af03;faf86fae-b77d-42ee-9a43-695f21e8b6ec;2;4;2003-05-06 14:03:23
5fd6c2aa-5feb-42e7-9cda-3077e5241626;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;1;6;2015-01-05 18:03:23
834fa000-c4e1-4ed2-8fb6-38cbe8d5ce45;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;2;6;2023-07-21 16:02:23
93946dc2-083c-4d80-8d16-e066e92f72d7;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;3;6;2003-08-28 18:02:23
fb726a9c-0f98-42b8-b21a-47e3fcc7a57b;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;4;6;2003-12-09 08:05:23
879178fc-a9ba-4d56-9c35-28a2620141cc;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;5;6;2019-11-25 09:04:23
e83dbbe7-1e9d-4a90-a426-790aa20bd9bf;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;6;6;2020-12-03 08:06:23
2e9a07fb-5744-443f-9788-9d8d3e61b516;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;7;6;2019-04-03 12:02:23
084103a9-78d5-4f42-ae25-a4168ad8ae42;e3bb4616-f0e3-4c37-9d92-01bd28a7b266;8;6;2006-08-08 13:06:23
fd27f268-0f1e-4fe7-bdf3-5f2a466a47cc;261bb0eb-3b78-4f41-b9b2-9e9d07460654;1;7;2017-04-14 11:02:23
70d11353-ed1e-4143-b70d-8e6f04318ca2;261bb0eb-3b78-4f41-b9b2-9e9d07460654;2;7;2019-11-19 11:03:23
aeae48f8-2592-4fe0-b90b-f133e7943d4a;12948734-d267-44c0-abbb-b007bfe4e644;1;1;2015-03-24 08:04:23
e21a7ea9-5f25-407c-8639-fefd559b2363;12948734-d267-44c0-abbb-b007bfe4e644;2;1;2018-07-27 09:03:23
08da2dcc-dacd-4de8-a3f3-d6b0a2170c02;12948734-d267-44c0-abbb-b007bfe4e644;3;1;2017-10-25 16:04:23
76eb3700-7cbe-490e-b43a-0d8418f3523c;12948734-d267-44c0-abbb-b007bfe4e644;4;1;2009-11-09 18:03:23
5d6cd11f-5501-49a0-823a-bfa9a1b8ac17;12948734-d267-44c0-abbb-b007bfe4e644;5;1;2023-08-22 08:04:23
66c55e7d-c198-44bb-a154-dfbc0d5debae;12948734-d267-44c0-abbb-b007bfe4e644;6;1;2014-06-22 08:02:23
669a9226-ab63-4524-9524-f8a1b96693e9;12948734-d267-44c0-abbb-b007bfe4e644;7;1;2006-11-12 10:01:23
3a7173f6-0f16-4fb9-8e2e-93c25e9a8229;947c7166-c303-41db-95c2-36205a145903;1;1;2014-03-25 14:02:23
798dd203-47d8-429c-b993-5ffd8cf033cf;947c7166-c303-41db-95c2-36205a145903;2;1;2000-01-28 17:02:23
5e7b6924-4d00-47ae-a4b3-a5aa237d0c4b;947c7166-c303-41db-95c2-36205a145903;3;1;2000-04-06 10:04:23
ed2aeca1-3b74-4cb9-9d94-3b8ac15a8fce;654a3503-dfa9-4701-8fb9-cc866af6d1fe;1;3;2021-01-18 09:01:23
1fcc9bb6-f018-45a8-9107-b2c4428d62b0;654a3503-dfa9-4701-8fb9-cc866af6d1fe;2;3;2007-11-17 18:05:23
bdda7847-1883-4403-8ef9-7e67d8fe3a01;654a3503-dfa9-4701-8fb9-cc866af6d1fe;3;3;2005-04-14 09:06:23
4c06a63c-da99-4ead-a9f4-667e78bfeece;654a3503-dfa9-4701-8fb9-cc866af6d1fe;4;3;2013-03-24 18:01:23
7188860b-aa4c-49f4-9d74-1fed0a85bb58;654a3503-dfa9-4701-8fb9-cc866af6d1fe;5;3;2000-09-01 08:02:23
7181125d-2a6e-4885-9100-a44c27154a95;654a3503-dfa9-4701-8fb9-cc866af6d1fe;6;3;2001-10-15 10:03:23
ee1d1035-1998-402f-8afc-61d886e3c215;654a3503-dfa9-4701-8fb9-cc866af6d1fe;7;3;2017-09-17 09:05:23
38c01fc6-bec8-48b0-9e9e-d05136157a6e;3830496d-f63e-4519-bd43-a1c7238fd852;1;3;2014-03-17 19:04:23
bc67bce0-9f99-4e9c-943d-d19c5ad03eea;3830496d-f63e-4519-bd43-a1c7238fd852;2;3;2022-12-27 16:01:23
9db7f1f3-25fb-4d95-96ae-721b12fabfe0;3830496d-f63e-4519-bd43-a1c7238fd852;3;3;2005-09-16 10:05:23
d62ac629-5b8d-4ec4-b66e-92e364550b96;3830496d-f63e-4519-bd43-a1c7238fd852;4;3;2019-08-19 12:05:23
5cba1c2e-629d-4db3-a382-f8b5e7474e0b;3830496d-f63e-4519-bd43-a1c7238fd852;5;3;2012-05-08 13:02:23
654c274e-7482-474c-8a85-1cedfc6a938c;3830496d-f63e-4519-bd43-a1c7238fd852;6;3;2008-04-14 11:03:23
c8ba2978-a390-42b7-bf73-262064e9385f;3830496d-f63e-4519-bd43-a1c7238fd852;7;3;2020-02-17 14:02:23
685fd39f-2fb3-4643-9240-2cc3981c63bf;3830496d-f63e-4519-bd43-a1c7238fd852;8;3;2021-02-23 14:01:23
5bc04282-36dd-49ca-b1cc-39129c088d9d;983f04c4-5bf6-4582-ab1b-366d74714833;1;2;2008-04-06 19:03:23
c1c1e2f0-fee9-41f1-b84c-4f67b1c505a2;983f04c4-5bf6-4582-ab1b-366d74714833;2;2;2021-12-11 15:04:23
ebfe479e-ad1a-492d-a167-924c69826889;983f04c4-5bf6-4582-ab1b-366d74714833;3;2;2004-10-25 19:06:23
36bcff74-6814-4340-9ced-7337d13936b4;983f04c4-5bf6-4582-ab1b-366d74714833;4;2;2001-05-08 09:04:23
df659b38-a303-4cc8-a76e-a42a0922c6cf;983f04c4-5bf6-4582-ab1b-366d74714833;5;2;2000-07-13 18:02:23
4a2205c1-ffa9-4419-950f-706f01dad97d;c755a637-3fc8-4653-8cfb-2dfa02f6bc5b;1;10;2023-02-04 19:03:23
01541747-0039-47aa-84d5-35c332354d0a;c755a637-3fc8-4653-8cfb-2dfa02f6bc5b;2;10;2021-01-14 09:01:23
3b7cb52c-5390-4262-93ad-35ccfb857adb;c755a637-3fc8-4653-8cfb-2dfa02f6bc5b;3;10;2001-04-17 18:02:23
9146f65a-c5e7-4e36-899c-dfd6bba9c256;c755a637-3fc8-4653-8cfb-2dfa02f6bc5b;4;10;2017-12-03 11:01:23
f0b71afe-b956-4ec6-9684-3c23e1ed2e66;ef00301d-c18c-495b-bcfd-c9165915aecf;1;4;2006-02-15 12:04:23
838af599-c65f-4abe-9606-8e58e4a01ca5;ef00301d-c18c-495b-bcfd-c9165915aecf;2;4;2021-12-13 13:06:23
09ee0b5c-aaf2-48ac-9d09-b12caab0fb33;ef00301d-c18c-495b-bcfd-c9165915aecf;3;4;2011-07-17 13:05:23
2956da0c-6039-4b8e-8992-a41af5ac28f0;ef00301d-c18c-495b-bcfd-c9165915aecf;4;4;2006-12-21 13:03:23
65f8a124-d196-418f-81f3-bb8dc1b92193;ef00301d-c18c-495b-bcfd-c9165915aecf;5;4;2017-11-20 12:03:23
d026f747-e133-4969-af2e-fe18a145ef90;ef00301d-c18c-495b-bcfd-c9165915aecf;6;4;2021-04-12 09:05:23
44a2a963-8d26-433d-9383-43a2b0185c68;bb4e99ad-e1ba-4448-abd8-be82db1ec345;1;6;2015-04-01 16:02:23
570b47be-10ab-43ac-97d3-64acbae95ef5;bb4e99ad-e1ba-4448-abd8-be82db1ec345;2;6;2007-12-21 11:04:23
40535f32-529b-4b97-9eba-48d27badee9c;bb4e99ad-e1ba-4448-abd8-be82db1ec345;3;6;2010-02-21 18:02:23
d50aaa85-6c1e-40a1-81e7-c0c7c7dd739f;bb4e99ad-e1ba-4448-abd8-be82db1ec345;4;6;2018-08-24 17:02:23
728ee421-75e5-459a-b3aa-f70da4674568;bb4e99ad-e1ba-4448-abd8-be82db1ec345;5;6;2019-10-10 09:01:23
9d20cf9e-aa46-4606-b8d4-424275a6f95d;bb4e99ad-e1ba-4448-abd8-be82db1ec345;6;6;2014-05-20 17:06:23
003f6e6d-24ef-4db9-91a1-87824fe561c3;36cc27ef-7131-4251-b96f-7a7ebdd5ecf5;1;1;2020-05-22 11:02:23
a6667273-ec60-43dd-bba0-51d26f6e2b91;36cc27ef-7131-4251-b96f-7a7ebdd5ecf5;2;1;2022-12-12 12:05:23
acb0ce1e-8dd5-4904-9d6b-d4825311481f;36cc27ef-7131-4251-b96f-7a7ebdd5ecf5;3;1;2022-10-04 16:06:23
a1d1d22d-0907-4b24-a30c-e074ecba8572;36cc27ef-7131-4251-b96f-7a7ebdd5ecf5;4;1;2007-06-13 16:04:23
ee5033c0-5918-4a8d-afa3-6753b094b09d;f1199ca1-eec7-43dd-aa95-4e665f0fb8e2;1;6;2010-10-22 08:02:23
370af7db-949a-4047-bfdf-4fd0af6d74cf;f1199ca1-eec7-43dd-aa95-4e665f0fb8e2;2;6;2009-02-20 18:06:23
a0a39d51-af9c-427a-94a4-52cd86246ec3;f1199ca1-eec7-43dd-aa95-4e665f0fb8e2;3;6;2000-10-25 11:03:23
c428735d-86cf-4eab-8180-7200c4333a4c;f1199ca1-eec7-43dd-aa95-4e665f0fb8e2;4;6;2014-02-11 12:04:23
ff680609-08fa-4cbc-88fc-c5ae3a7073b7;f1199ca1-eec7-43dd-aa95-4e665f0fb8e2;5;6;2001-02-21 18:02:23
2731ae85-e3ad-4634-94dd-6074af66f77c;f1199ca1-eec7-43dd-aa95-4e665f0fb8e2;6;6;2005-10-17 16:06:23
412d8de7-f325-45b2-8fec-a106edbf28b5;9fdfaa23-5e49-44db-b4fc-b6cc306bf940;1;2;2003-05-12 14:06:23
397ac95b-5b72-42be-acfc-b597012cc0f9;9fdfaa23-5e49-44db-b4fc-b6cc306bf940;2;2;2015-11-24 12:02:23
555785e8-d7b9-4e89-8a51-c75a76b179bd;9fdfaa23-5e49-44db-b4fc-b6cc306bf940;3;2;2020-05-27 12:05:23
5aa42ac5-8072-4ebd-8b90-c358eaf0d908;e39179fa-58b2-4231-99b7-48f4f91a4b0c;1;2;2010-04-12 16:02:23
d49dc657-964b-44d2-a228-f6c86596929b;e39179fa-58b2-4231-99b7-48f4f91a4b0c;2;2;2005-02-21 09:03:23
14ad5fba-a669-4399-ad7a-dac8512b106d;e39179fa-58b2-4231-99b7-48f4f91a4b0c;3;2;2020-08-12 17:06:23
43d73e97-571b-4d87-a9b6-1c5d5b6f73ba;e39179fa-58b2-4231-99b7-48f4f91a4b0c;4;2;2016-04-17 13:03:23
e0c44d42-524f-49b5-97cc-8a79f2b700fa;e39179fa-58b2-4231-99b7-48f4f91a4b0c;5;2;2006-01-11 15:01:23
76fb70c2-68fc-4047-af90-8eeaf343a624;e39179fa-58b2-4231-99b7-48f4f91a4b0c;6;2;2000-11-19 19:04:23
1d408519-c642-4c60-b884-0f451e5a8a9d;e39179fa-58b2-4231-99b7-48f4f91a4b0c;7;2;2006-04-02 09:05:23
daf57195-bf1d-4727-bb99-a114d9fa3a29;e39179fa-58b2-4231-99b7-48f4f91a4b0c;8;2;2012-12-24 15:06:23
46b588d1-df7c-44f8-9673-2abd386a7f18;e39179fa-58b2-4231-99b7-48f4f91a4b0c;9;2;2003-03-16 09:02:23
d9fcd41e-6793-4d30-87be-7166c411ae4c;e39179fa-58b2-4231-99b7-48f4f91a4b0c;10;2;2016-05-27 16:06:23
6259f0b4-eb18-425a-8c9e-ed9d45b9b0a3;3682a118-b995-4dd1-b2ec-b35584c7e624;1;1;2015-03-05 08:03:23
da7fd583-eb32-4c6f-8956-0cb08ee68cd2;3682a118-b995-4dd1-b2ec-b35584c7e624;2;1;2013-12-16 08:03:23
1af2bfb0-0867-43c9-a6f4-f83a9096c842;3682a118-b995-4dd1-b2ec-b35584c7e624;3;1;2012-05-13 10:03:23
b24e137e-4787-4c24-9920-9bd35b8b8aa1;3682a118-b995-4dd1-b2ec-b35584c7e624;4;1;2010-08-20 15:05:23
f8ee8abd-d8d2-4ab8-9a55-37271b6e2276;3682a118-b995-4dd1-b2ec-b35584c7e624;5;1;2019-02-11 09:05:23
879b4f15-9963-43e1-ab81-710d85200a23;3682a118-b995-4dd1-b2ec-b35584c7e624;6;1;2013-08-14 19:03:23
668a413a-6afb-424f-a6d0-d4a26f1a556a;3682a118-b995-4dd1-b2ec-b35584c7e624;7;1;2008-07-08 18:04:23
bd9b0476-a489-48be-bf61-f7e619c4a3f7;fb4129d3-8308-4e6e-811f-6c68f49e6384;1;2;2007-12-28 10:06:23
72cc9cd4-a6a9-46dd-8fe0-b0fb96801207;fb4129d3-8308-4e6e-811f-6c68f49e6384;2;2;2013-04-25 17:04:23
e4fdb768-2b57-4dbe-9290-cbb2510d3aea;a9fb707a-78ad-4401-8ed2-7162e4acf098;1;11;2022-08-21 17:06:23
5c8253e3-e54a-47c0-83ec-c95219c95fc9;a9fb707a-78ad-4401-8ed2-7162e4acf098;2;11;2001-06-13 10:06:23
722f8304-cdab-4a31-ab9f-91a2e9451474;a9fb707a-78ad-4401-8ed2-7162e4acf098;3;11;2007-02-22 12:05:23
