id;participant_id;crew_id;helmsman;active
7fbb4eba-b769-4d8a-9251-c37509956fa7;187d8984-33af-4127-9c6c-aa44bfa496fb;5358b91b-e3fe-4f35-a055-385b96c0eb9b;False;True
e51a3901-c1a7-45fd-ad30-081fbcadbeac;e108e6c0-9b0f-44b7-b39e-279320fa3e96;42003438-6681-4ee5-99fc-956ece52ada5;False;False
e3cb9599-d4e1-4e12-a96c-4c511dac6914;c73eaacf-5fef-4540-9b2e-72a1820aa711;05c0a458-5697-4294-b508-630a57d969d8;False;False
022e0926-281b-4358-8577-a5fdffc60639;d4fa139c-fe57-4ab1-a35c-aedce4012930;3d07ba47-5c82-425a-af05-c601a1f0fd66;False;True
05fad393-fefb-4167-a531-786d2c268fe0;c76535c4-395b-4ebb-baf1-83e23f1b27ec;f594dc6f-c05c-48fd-81de-4de9f30c889e;False;False
bb7ad17c-2861-4315-b440-7f1da2dd4fe5;1ec5fc1c-cdd6-4ed4-961d-eab4470e009a;d02ea7a7-dda7-4e52-b347-612ebc17dd3e;False;True
127210f0-0cc3-4ee9-a3b3-c0a67eb86ffd;0190c06e-9817-4989-bb36-7f63dc52c236;b255e394-8a2f-4eeb-98e0-03bb54f48f97;False;False
05baa3a5-146c-4b65-a25d-8e0864b2476a;184743f4-b276-468e-91cc-c338da8dfddd;4c219ad2-665c-44bc-928f-388391e8fd04;False;True
161ba288-0353-4630-8ff1-bf312adda036;2105146b-29d9-4b59-8012-85e6b76bd82b;81655cb7-4f6a-4697-8a32-b50236b69df1;True;True
d963aba9-62bb-4db3-b81b-2bb43ce9977b;68560bf4-ac73-4dbe-a9c8-534fac1db2e0;a6e7a925-7849-46d5-a4b2-204980a73a3b;False;True
e1ed252d-835d-4aa5-b2fd-ac56d7d70056;f31257c1-f211-4bde-a853-78cfae69ff72;891b2dd0-f589-47a7-8ba8-4aa636030e19;False;True
7405f0fb-ac7d-4548-8581-2f9a2550c552;882eff83-f35a-4f51-9af6-4e45d9b5e8f4;f85b8690-0580-4cc9-9421-9524b4a2df57;False;True
c6b218a5-1b54-421c-a416-a8c5c51d303d;c5597076-9fb8-43d6-942d-d014b1a62d97;643d919e-5727-42cc-a684-978629973583;True;True
5e3fff45-5c93-4627-bd84-aa9ad3b1c524;d3ff7b17-6566-443a-b075-20d6ed1e7483;7155a421-4324-4516-8ba3-eecd0ee7661a;True;True
49ceb387-d75d-4114-9257-9db8fe6d3e8f;6f45b397-057a-4149-811e-9e00dd22a88b;e4639fe8-6ce2-4d57-92e3-7c73a5b29564;True;True
5fac5fed-6109-4fda-9e43-63b7ef67ce38;97244cf9-9bb7-420d-950c-c7d07ee18194;1f656edc-cc9b-42c8-99c1-23ccf4969992;True;True
92b2b777-4b03-43c2-b301-c64d9cf97661;7e9630a7-8ba9-4994-80ea-cab6317639fd;19c11fe0-b74f-479f-96e5-ae0c416dcfa3;False;True
6aab3418-11bc-4901-bdde-02beb86de2b4;c62b8fc3-cd3a-4f67-8dbb-584d3859bbce;7fa195f7-2bfd-4d3a-beeb-4a4194097b0c;False;False
2e386387-d881-4c3e-9f82-564d4a525c29;1361d847-a43c-4b1d-b549-f6b34996bb60;ceccb7b1-e2c1-4956-ab06-24652a649465;False;True
68b542b5-abaf-4a13-8123-e15866f0a429;d6d1d1e2-fe9c-4998-800c-ed8645461f84;814d332f-dfbb-412e-8b60-5a78b7494f9b;True;True
6030575b-dfe0-47c7-8b0d-ff4111120c57;aaa7e5a8-c472-4480-95b4-aa3e7c889ec2;68cf2d9e-97a9-4524-b91e-801ff9cd514e;True;False
7d37df8e-5e0b-46c7-81c9-4a67de144e67;01ebbb02-fc41-412e-8637-5b827be80168;4e0b0a4b-d663-4d52-b863-09952802faff;True;True
50a12d49-7ce5-42a1-a37d-a21b893e0da3;9afc5f65-dd21-4208-a4cf-1ad2b278943f;d85ae5b8-786c-459a-8478-590dcd3df305;True;True
f7aa83e2-e1d5-4d8e-acb6-93d533f01649;d22162cb-1c52-4d12-bf4a-51605d01756c;2b2a6e2e-1661-4745-86f0-4e9abf083c19;True;True
407910eb-be0e-4ffc-9bb1-b180163090ee;402be9d9-b6e0-4df6-af86-e78c1a27681c;74872977-c416-4afc-8041-fc809f8bfe38;True;False
5483710b-a8fe-4946-99e5-971263012f20;ece4cc1b-d874-4a0c-9fb3-e84563f0b6f9;f85b8690-0580-4cc9-9421-9524b4a2df57;False;True
58237302-225c-4283-82b1-7704bb948107;eb7f102c-916f-4237-86ff-24c01cb9746f;50480d09-44b8-4299-b1d6-1c4bea3f0b2e;False;True
c4f2840d-4681-4ab2-a2d7-c7d9cdb0f447;3dfcdcec-1dcd-4ef1-8d95-a290698df4f5;2205842a-d39f-443a-867c-4acd9d67e1f7;True;True
53c92c79-4cb0-4675-bf58-df8654265d3e;58b4f0be-497b-4b16-a67b-09adc752bce8;9cec2456-7cb0-42b3-8c1d-0e068a82e128;True;False
fb47cea1-59d1-441c-adba-2c976d41e4b2;fcdb5d11-a6bb-46bb-8364-c57e47aa551e;e5d9f703-7cd6-448c-9c25-27e0eeb20bb3;True;True
5aa83ff0-997b-4ad8-8917-c373eb8f9381;f8424291-8497-4d9b-8165-51165a4d587e;aa7a875a-8f65-46e6-b76e-85b9f64a4ce8;False;False
6de0c739-00da-452e-82bf-208462a3e46a;19adcfb0-8fff-44f9-b523-7d14da9bd9de;e05f5561-10e3-4666-b401-d3a04a15e9e8;True;True
9fbdda97-08d3-4873-aef9-9b4056920ae1;ec102b29-0c75-4a17-aebb-b5bb7dacbf28;36462975-2b36-489a-9566-0a7e8a36fc9a;False;True
3eb4be46-181f-41cc-a158-a1799a33fd09;a5ae2a6f-6d7a-4f43-9561-a9f677483e2a;1d5d9bf1-b352-4f60-8497-2beca95ca437;False;False
e12dd9a0-5117-43be-89e4-b30c6dc731d0;8f06bb4b-1162-4c16-ac45-d1c69308a387;51b4d8cc-2a29-489f-9a4b-73811a0d6c8c;True;True
8daafa14-36c3-4cca-ae52-dcfa2d6cb35a;acfe51a5-ecaa-4eca-8ff3-d5c4154e858c;21d39b2f-5337-4421-b150-456ee4b083f8;False;False
ba4c318f-bbb3-4c32-a01e-eb38c318ea76;515ab582-4697-4ffb-b871-2f84dd08d962;0ad58be4-7744-4079-a185-d1adfbd859c5;True;False
1e06b42b-ed1f-456c-9ee9-0dd78109c1f6;52204f41-4d9e-4f72-9e7b-9ba667602932;bc3dc539-955f-49b7-b1e6-417301ffcf3e;False;True
7c57a21e-0610-45ff-937f-8b5f83bb56a6;002ece06-e2a4-4d45-8689-dfa211fca048;038f8bd5-439e-47f0-b12c-6b30b6ad9463;False;True
9026bd89-a313-4887-b1f8-6280c3b13f6c;c80b8361-5e69-460c-a736-e52dbc1ae87c;05c0a458-5697-4294-b508-630a57d969d8;True;True
2f598e5b-63e5-44d8-bd89-826279ec3e30;4d9fd3e3-416e-4c3f-a7d8-085efaf1e379;b7da890a-94df-4e90-9249-2a6ac1fa34a5;True;False
71c0d1d3-4202-4694-ab1a-04d3b2dd02f2;76dd95b8-c73e-4d86-b293-4929708422ed;c01212fe-355d-47bc-971b-bff7313d8024;True;False
c83dbe0e-e8e6-4fca-af87-fd508be2c5f2;9ec67b5a-66c3-45d4-babd-05cd6b9d7f7c;bda5513f-5d14-41c5-8122-9300970ac6f8;True;True
af62c208-efe4-4d89-94c7-8ce403f7c8fe;820fd524-e304-4d4a-999e-c2b4f45cbba4;84a713c2-ae50-4111-a13c-e6e5f18af350;False;False
aab7f9f4-6283-4f1e-a054-e624a3e4b261;d6fa16eb-1840-41ee-a989-541e396b6fb4;17b6e969-7f8d-4aed-acfa-696c198218c1;False;True
d7a0f6f2-b4cb-492d-a1a1-2537eee15f34;30b0285e-7930-44e4-8633-92315e775f13;95ac6687-5c9d-4721-8dc5-a92c6f6012a3;False;True
7361d5be-7c0b-4696-9a3f-1ee0f608d39f;fc8a6b8c-54ec-4233-b71b-fb5f06cc685d;3ee1ec74-e639-42c9-a574-08d289b91744;False;True
e007dc05-c053-4c4f-94d2-2bc751dbe005;2d97cb33-bde9-4ce4-9ee6-cd657126cf25;adc4095c-f7b8-4ee0-b72b-fcdd3cf05915;False;False
66e9cdb1-6b55-4396-8326-200e405b541d;3d6b298f-7277-4e59-99ab-d83b10e74ea9;80e00dde-f863-4ff8-86bb-f3810cb7ab33;False;False
cf92cff0-9b65-4a62-8aea-766c4a15907a;fbed8f1a-89a5-4d0d-95a6-e7571a9c45c0;65c9c009-55d3-4165-8698-19fbb24418d9;False;False
0c97690c-2d32-4d27-a476-d1837ec1449e;9a0c6dc8-4804-45fc-9ddf-1e8b2444dc69;9546c841-fa8a-40aa-b395-10e8b0b63a81;True;False
27d688df-c468-4867-862c-ba6fff390486;062cd3ea-7f3c-44e3-8279-35882632b923;bb8f0402-1e9b-4527-bebf-4ec4c787880f;False;True
6a5d26b4-21e8-4e2a-9bba-e976dad6d347;101a8937-3166-4c4e-8eb7-ab1305d378be;9bb7aa9a-6d10-4c0e-ad78-62fd64ade89f;False;True
5bca742c-4744-4ada-ab92-f917925527c0;17c973d1-19d7-4cd1-a86d-0aa7d6f45380;7f32816b-3558-4c89-a856-f2f0240606cc;False;False
114ddbba-51e3-40df-b47a-380ec80cb8c4;895a055b-5cfd-40bb-abed-54453483b860;cdce3789-57f3-49d4-b250-dbbc831f5753;False;True
4765d4e0-c87c-4913-8c71-b6c0ffc3f43b;f8fdd70c-6013-42b6-b1d1-7950dd1fe5ca;337979e9-3d2c-45ee-ab60-b885885de721;True;False
bc9a831e-1a14-48c9-81e2-6647cf7c6790;020bd9b3-f8ff-4989-a1a7-d584e73802a1;140d9290-c05e-42d4-a2b9-6926c855c308;True;True
aa16237c-74a8-480c-b01f-d45045b3b6d2;b266252f-4cce-429c-8c05-b4a5a62f48b7;0fa0f4c6-321f-43a5-9753-069e3455c61f;True;False
0b6b1213-2488-4828-8721-abf039104792;39267b69-4228-4248-acb8-dfe5843f34ab;67305bdf-c653-4457-8029-d644fa40a6e0;True;False
48228e90-47af-4d27-a544-143fb4f3a143;838d7bf2-57a3-48e1-bc4e-ae8425be0334;472f1b72-f886-4cee-9611-26c1c14588ec;True;True
cfca45b7-f10e-4eca-8e21-c36294905292;ecc3e47f-1a41-437a-bd4c-ada47fd02c42;7f9775e6-fef5-403a-b9b3-2b9767e09fcc;False;False
ed774464-9a27-461b-b92f-f5779278fd1a;b11912c7-300b-4cb6-b161-99820dac118c;ec68bd46-df87-49d1-a1f8-cf2dbc4a7607;True;True
e956d779-7245-4b44-b4cc-fddfa01a6c75;d31fa2ec-daa9-43c5-b396-63b561a609fa;e4de7e03-a1af-44d9-bc5e-bd97be1e028b;False;False
95a97e08-ab97-4e14-a9e4-3c5be0a3f5e0;cb77c5e3-122b-4c59-bda9-9db341c9375a;84fb69b8-f55b-42e9-b4bb-494c27044dc9;False;False
ef7e8e86-d8c3-4422-ba95-22a95cd48ae5;47541af1-9d92-41ab-9e24-c3e3a031719d;2233ea08-eac5-4925-9d61-4f29dc69ea01;False;True
d815f12a-6042-48eb-9329-58ecb33bd338;a04cc778-2b33-41d1-930c-80ccbb2c5c5a;4b3415f5-6550-4d40-90ce-b81e7427b1df;True;False
a4810291-ccad-4fcf-8579-7ba8ba1ee241;e47c948c-5ec0-4f1f-ae95-ad6e8f3daac4;bda33614-52bd-431d-ba99-53d6da1ad866;True;True
3e97b0fc-445b-450f-8034-bcf69e30b751;d02bb2ca-8891-43f7-98b0-84b04b7ae024;f0bc5f04-fe7a-4141-99ad-c1d451ed642d;True;False
b518ef1b-74ee-47e5-9bc3-9186e53e989a;b6c85c56-beba-46d1-adec-6633effee8fb;dc34539a-1514-4486-890b-7d5023610941;True;True
1e85ffb8-bf0f-4d9b-9d08-c949ed42e275;9cd334fe-c0c4-4380-9289-c9579e25638f;0edf3710-2135-46b9-a531-e43c3551a165;False;False
cf7c40b8-fd39-4be1-b444-276303421c7d;306ab110-ae8b-43cf-baa8-f0a97b289117;f67f1138-afb3-4c36-8ba4-4ce439186d53;False;False
76f95cf3-01f4-4dbb-9575-096ca563ae9e;3cd754d1-9344-42b4-95f1-22018e5ab09a;a8bbe8a3-df1d-48d8-a416-238311bb782e;False;True
15e82a17-f553-4221-9ace-6ba38b22dd29;fc02bee2-78ff-4831-94df-243beca504b2;04c9b501-8916-4603-ade2-eec51ebcbd35;False;False
fc15faa3-cbba-45ce-b239-e95065c9b69e;1782ce51-dd90-4729-8c50-5f1fb42a89e2;4837add2-0625-4a13-946f-0f25393a2dbd;False;False
a4583529-111c-4bc7-835d-af95e64a1bc4;3a4cdad6-b6e3-479d-9b77-0eefa6b0aa52;f6c2c77e-5c4f-4b43-b3e8-d3c9ce2ab172;False;True
9bf7541e-13c4-4e47-9f81-a5546b48a80e;c1bb5b51-46d8-436b-92c6-c60a603d9ff2;7c3a9e34-24d1-497b-9516-1bae6718a3de;False;False
5fc6b129-557e-4ec6-b133-8b2f8288f6fc;de5e16d0-2260-469f-b08b-76be5d50d7f7;471df4f8-04fb-446a-b3f8-35f5304286e2;False;True
33d5fafb-3afc-48e4-ba35-ce4e335ea396;e93272c7-14cf-4d35-817f-2cda5c2e028a;c6644e11-5ab8-492b-9eab-3c30814cdcf2;False;True
b37c9d7f-5031-445b-98e2-5dd8b62825c4;e3c1b88b-be31-4e7c-a2a5-d6be01b8e1b0;15609b54-e09a-417b-b3f1-c4bc2de35f9a;False;True
a1dabee0-4e81-4430-80f8-c1c0e0c8a5f8;bb427e6a-0243-4f74-aa83-1fdeefbe9e89;1dbd9c07-3559-4631-84da-e166d2d15fa9;False;True
536d0809-24c3-4712-b990-d0f84dff0a3f;616d8165-b402-43c1-bf60-7d9b8310aa3e;4ab550d7-c93f-4275-a3f7-d678238d506a;True;False
07030f51-f4bf-4678-b30b-e8a1021a246a;a110ca8e-3170-4a18-b4b8-fe9187d5ef17;5cc3c67e-b1f8-4136-8435-a95207df48ca;False;True
c05c640f-c15c-4ba7-a062-fe36b872b43e;2d2f3e97-cf92-4366-baaf-9c40a9b3e218;5014d445-b986-4945-88dd-986365134f98;False;True
9b18b2b6-50dc-41c6-98f3-af9cd7c27045;82741a7d-a1c5-4a7b-be07-0c567d3dc88c;09e9509f-43c7-439b-96df-1d4653082a2d;True;False
e563ff79-da92-4e96-84b5-1776a48f499f;e94db4a2-25e1-496d-baee-25f65afc8ea5;6d530838-8a07-46e8-b221-f920ae5893a4;True;True
3c38fae0-fee7-45c9-98a7-617279f640a3;101a8937-3166-4c4e-8eb7-ab1305d378be;9022f0e2-20fa-4bd9-a440-9d1fec3e004f;False;True
2108504f-ff4f-44bb-87ba-c90d522a7dea;414d86cb-1302-4994-8fcb-054e7b50c1cc;7b623cbf-3b07-41a1-ba82-97ae4c469619;True;False
71c44fa0-db77-4b59-8230-7c1eb3a75ec9;1a5f4017-bcdb-4964-a2bc-42264343b460;962c6331-876c-4df4-8427-fcec5c8b93c4;False;True
21b44189-eade-4959-aa14-c4e49a421c55;4f302b64-3690-464d-8c8d-8eb2d111333b;00dc7b32-874a-4a12-a9f3-b70d86fe200d;True;False
a5fee37f-901a-4432-b404-5a69bdc4ce23;7da1dd22-24d1-4b30-9a0f-aa8d3e731b28;a714a770-5c7b-4797-9c05-77fb9929e4f3;True;False
f0fd99c4-7d71-4f90-baee-6d140dd35e1d;8b08c26d-7640-4bc3-b653-92085a6940e7;4c7e30a0-314a-4326-9fad-cb1ac7959307;False;False
0ae96e8b-4c0c-40a0-9c4b-45eb3852c905;ef0baf8c-2f95-4259-8a35-f8651924a431;5da0e8e0-8657-4f37-bb91-78389ff41d81;True;False
2cf870e0-5973-45bb-95ae-d2d53d90c7de;f59ff9a7-ee1d-4829-8254-c06c17fd5223;af54fad4-34ad-4f7b-beec-265ed6dc110a;False;False
4f23fb18-b354-4beb-b409-f576067b9f35;12f898ff-b74d-41bd-9609-dd30692e1cd5;74872977-c416-4afc-8041-fc809f8bfe38;False;False
f4476719-c60e-4a01-baf0-b524b280502e;e66db7b4-4343-478f-8dfd-4326fe4ff7e6;baeb63c6-36c0-49a6-9e49-ec629ff0a3fb;False;False
2feecfcc-2582-4e92-9f80-f3bfdb88d307;febc21a7-6988-4f26-a928-4a7a347733f8;7b9526fd-1c1d-43f0-9796-59a66eb7c70c;True;False
5b4821e7-feb2-476d-86d5-54a6e0b75860;bb150c73-6bfe-4ba1-8e98-d9b35f2b3aa9;7e4744d0-1540-4005-968a-336f9a3fe569;True;False
ba90c3ba-8132-4198-a453-d491e633b598;9641431f-85c5-42ae-b6d5-23cced7062f8;175a9639-2a6c-414d-8fb2-a84f13c305b0;False;False
281fa52c-bd64-4659-b228-02b6bf732d2a;8294b204-ec58-47c2-8423-7b4edba90e7e;267c3acb-cf2f-4c29-94ad-4b93f047dea0;False;False
d7d3814d-ef34-4b8d-a4ec-57752f949a55;d6de782c-7591-4c2d-b801-fec9cd9ac507;33ff34fe-9e46-4d33-be1a-e04524764b2e;False;True
88ef7739-0944-4f23-9f74-6ee8557752b8;ae1405cd-d7fb-45cf-ae71-d8bcb6cb8da5;e7f8db29-e04f-4828-8ba0-b81a824e3311;True;False
36c5661f-4c3d-41af-b46e-f1bd52548657;b3dc3dad-7683-445c-88bc-c4aefa765e47;11e02877-a4ab-4920-bc1e-f953437e40f4;False;True
1800331e-b4a7-4c2e-a9e6-8a08390dbb92;22bf72f5-5803-46b8-87be-4e28f415ab58;828e6d9c-4f32-4623-8ba8-8b88e9c689f1;True;False
4c5cb680-77c4-4531-a99b-eca848d46e7b;c047a86a-6e8a-4c59-b148-afce45a8f86a;c3528e7f-bea5-4be1-861e-f12343dbbb01;True;False
308d9f75-5513-4c09-ad49-c96cacf329e5;7b9abde9-5275-4a5f-ac16-627fabcdd899;302eafc0-b36d-4e51-a0f7-32a4adf0e2c9;True;True
95a37849-cce8-468e-8589-6dc23e1f0435;1ec5fc1c-cdd6-4ed4-961d-eab4470e009a;1d5d9bf1-b352-4f60-8497-2beca95ca437;True;False
e3a55a1b-4f58-4c99-8d72-f4e10427e7dc;ade44ea9-dcd6-4238-84ef-c2a67ad905e6;88040a94-c488-4d47-8033-b98e587db0e4;False;True
d1f19975-8328-41cf-96c0-c322f36f4667;1d706548-0487-4ac1-b994-580757c611e2;e3ab5c1b-d300-4010-abfe-2ffddae52bec;False;False
14b942cf-dafa-46a8-ac6c-81901a15aea7;f2a7808d-a81d-4dbe-a69e-412fefd8c21f;93db0e37-817d-41ce-a3c5-a5816f5e63f1;True;True
bd85c92e-fdf9-4b20-86c7-3e8d4ce82032;52d0f59d-9741-4131-8b1f-75716a3678a9;f3a6852d-bb18-40d6-a7dc-45ebf0cfcdd9;True;False
505f9d21-91ff-4b79-99b0-f5be2bbbcf79;a01aa704-c62b-455d-854d-84dae2b019c4;58ab0f11-f1c7-423d-9227-d272706947b2;True;False
4e60026c-2015-459d-a61f-d979b5c950cf;698ce498-e9f2-48e3-a9a2-adf01afd7c68;a7b73254-4d52-4adf-baf7-ace8a4ffee3b;False;False
96ae0567-9acb-46d5-a7d7-7c87f5ac8234;1b02c4f2-931f-4690-989d-11d38b339445;587ea276-6081-4c48-8b4e-a4b31a5136c7;True;True
600e31f2-2f2a-4c72-b2f8-d40677fcae0f;2225a2c6-e5da-48dd-91e6-fb3ae04ded63;9a837e5f-2480-444e-b0c4-9405aa2c14d8;False;True
ea981439-f28e-41f0-803f-ee96736d2a07;abceed82-6f5f-498c-9f33-7a4d5ab746d1;f8f3b093-e4f7-4d1c-9a95-08ef4f77f8d8;True;False
f97adcf9-c0dd-498a-8240-92cc65fe07d0;daf9d913-7471-49f4-b340-3fc3bbb740b3;9a3ff16c-4ef6-4136-9cec-c33c5af14316;True;True
25999a7e-f798-4cf4-a2a0-75b93dc3b1c2;3cd754d1-9344-42b4-95f1-22018e5ab09a;eea8e43c-623c-4d08-8473-0a87e91d64e8;True;True
4fce25bb-8630-40b0-afe1-87127bef41a2;df73f4a8-25a1-49c4-9290-18d59666fc59;cd9d7ea7-498b-4175-ad00-994662cdcb07;False;True
1b1d5ec1-2073-486c-88ee-f6dad8c473ea;01d02994-6829-4cd5-b053-0e28eac8e767;18e8ef2b-4d3d-441d-a345-84bc983e9c00;True;False
60090687-3bd0-4fa3-9efb-7e7d51fcf163;d133e44c-e77b-4949-a6c5-71ca981f7da4;1efd083e-a41d-42b2-b025-61c1d0014ada;False;True
1c6cbf21-82f9-4029-96ba-946aa948f69e;b9ba08b0-3971-4cf4-99c5-9216f69760ee;f8eeea56-a55f-42ca-9855-bb08c13c083f;False;True
7e1e7bff-1c23-4ed2-b1ad-481b449a0b38;a4ce7b14-fd91-41a7-9804-3021575e33fd;b6b83eed-0887-4878-89bc-721c00052d7b;True;True
0b29b832-a6f4-484d-b092-836cd9cbbac0;3a1376b9-b714-4944-b7ec-366144ccce29;dbd48462-e1e8-474e-bea3-c5ed3298c989;False;True
cbf3eb73-04ae-4511-8054-9d928333b9ab;a57e17e5-7ed5-44e2-a47a-606cb9a72bc3;3ff3b57a-4c74-4af7-81a7-df29c7f40256;False;False
61d826e6-5a4d-4d3b-ad32-8b0b7b251fa7;9afc5f65-dd21-4208-a4cf-1ad2b278943f;df1538d3-71f0-4fed-9cdb-30fd811163f8;True;True
92c6eda2-0f2d-4885-aebf-24ba1ed61ea8;ca6f1f29-2405-4710-97dd-e197d733ca90;6311ae62-63b3-4578-8051-2e40c28028f3;False;True
090907ee-dedc-4fdc-bf2d-811141278dc6;76ba56ae-a8c2-44a9-a3b4-10905573ac91;9c676ca4-a29e-4b33-862a-3d2af0437fe6;True;False
16f1fa8f-84e5-48ee-a0c6-387a8e95256e;9c1755a6-c000-4f00-bcc8-f6bfd9f73a06;0ab899ee-bcf4-4079-9bfd-e9ec8037fe55;False;True
e6661a7f-3d61-4060-b4bb-bbb52b19b216;8a7e673b-4001-4291-9604-d70ffc878b94;f3c2fd65-5129-42c5-b619-3074931bced4;True;True
15f0452a-52d3-4e03-bde0-aa174173a4e5;b51c2747-0dbd-4a63-b437-df3585eaa903;682cfffb-fc50-4afe-9499-c92147cc9d73;True;True
2534f101-d974-465b-851b-ef44d3128111;bd755ca6-ab40-49fd-ab7c-09bb430aac19;c60ef453-382f-47a9-95ad-a8b937a5982f;False;True
a0af1d88-9c70-486d-b6fc-a4cbe3e016c2;8c24be5c-abea-43c0-be56-2e817eee60e9;d884e68f-edd6-47ac-b859-4083c613cae4;False;True
242995a6-2dda-4bef-9eb8-beb560425b75;a2644e56-539f-4df3-a814-76a075880b93;b36004d0-266e-4800-b9f0-7c1827a3862c;False;False
62776987-fb7b-4d06-b3a6-cfa20dee45e1;29f2877b-d5d8-4bc8-a4f7-8a42abe423e7;3ff3b57a-4c74-4af7-81a7-df29c7f40256;False;True
b7aa92ed-9977-4df0-a2e0-2c6602f05ab3;4db63006-6bf4-4109-81be-adff5fdfc0b0;09cd04c1-0e95-444b-a507-b81f6b97a3fd;False;True
cc42c902-edf9-4e96-a243-08dc5726a355;8fbc0e26-956f-4f11-8205-f57c4678eb26;110be010-694d-4755-b30d-2fb3337dc84a;True;False
22d9875c-bdbd-48b5-8b3f-82d1dad2611f;55f72e46-3ec5-42c4-9c29-fa04c0cd1f0e;46f9a295-007a-4b41-a0f8-7d38506f7bea;True;False
7a36cdb4-123a-4488-9d12-1e5dfe103310;88fe5a60-9eff-48fc-a3d1-e7808b79dc0d;4eb5fde0-8c88-44c5-8dcc-9011fa180676;False;True
8f3d703b-d2d4-4e5d-b146-1d4c1f71d2ae;a22c4878-9bd7-4c54-9d94-7be945a62918;ee58c461-9de4-4b81-b204-8cb832701b7a;True;True
da4b9363-596e-4ec7-a480-7887ddc767af;d6d1d1e2-fe9c-4998-800c-ed8645461f84;c4870ecb-a5b0-4e68-aa47-f3ed1da55067;False;True
b4fbbbce-126c-4659-8eae-503020b6be50;35ec3d62-2e49-4262-9a01-5a672c64c97f;52311e62-078c-4f37-9a53-dc76e22aa89c;True;True
b122e613-abba-4b00-882d-7fdadea63d07;52d1107b-9176-46d9-9e25-aa96ca4b0419;508bb0f8-728b-4285-a831-abcc34a3cf18;True;False
9b4fbd25-98dc-4c7f-9c94-e3234412e334;98258af6-7076-42af-a66c-65e62be1143b;f73be929-bf1d-4894-8209-09e0f92690a3;False;False
3b65f973-0bbd-4447-94d8-5353bd2e0b4f;72265ef1-8306-43a5-8a40-a50dd7a66892;481ec45a-c48e-41ad-bb55-47f654a8da10;False;True
ead57a94-25af-4bbf-b201-9f255dc322fe;ae0e477c-d777-490a-b5b1-2ed7275d3340;f30af9f0-bdc7-4725-8fcb-f97f4e4ed170;False;True
a29a1c60-759f-4ea5-9064-8ed48b2cf3d5;87d80644-ec4a-4125-8db3-4635685b6afb;675e18db-1516-44d5-841c-6b23cc94c759;False;False
f020c967-b228-43c8-a76a-8bec7712d92a;1d291d45-652b-4ee9-815a-a8eddec48435;6c061d1a-86d8-4b19-9e2f-877a9b16cefb;True;False
733aba52-453c-4373-b8fd-8f8f0306e855;f21b6a3e-4cfa-4e44-a196-739dda79b521;517c8ff6-200e-4fcf-876e-7eb211a2d0b0;False;False
2c44ac31-0b1a-4c53-acc7-c6ca0cc21ecf;f27f59ad-4245-4193-b484-a8b8fa0e847b;1c2fd9c3-2ba7-4c79-a6ac-d108c9c5d4b2;True;True
2ec0aca8-4acc-46cd-8d8e-7c30328ae133;30b9b679-7633-43d5-8766-9b13fc880465;565e87ab-8801-499a-bb75-8676daa6cb5f;True;True
0dbfa0be-f234-422b-87fe-4a3e4869fbe7;290eb4b8-b05f-463a-8766-83a4e105a94e;a0d4f3bd-cba4-4dc2-9eff-dcc3f02c6d62;True;True
07a3dba7-d2cb-4c64-b445-9c0f30ade4d0;aa373436-6094-49e0-a738-46d1787b207d;c8012210-7c4b-40ea-ac8c-2bef3594623a;True;True
35e69f34-884c-4c20-86b1-eff1702850ae;9ad78c48-b344-4ef4-b508-a5831cd43f00;c4bed45b-a495-44df-ad04-8f9adddca863;False;True
335c726d-b669-47a9-8afc-2494a3a84b8e;86aa9b18-5434-4ec9-a870-c2af89f4d7be;4c46e10d-25e2-4f83-b682-b2e3b081dc3d;True;True
f3b450ca-7a09-4cdb-8d69-3011f3fce2fd;c7763569-6d91-4e64-ac17-d5d78618d3f6;3d8419b9-a884-42a0-ba38-3899594d6f9a;True;True
74fb66ba-f189-4eca-80fe-aff634c0c5ad;788eb20a-19df-4451-8250-45b043bb1d9e;67e18432-b962-4f8f-9b9a-14b83f3648a8;False;False
fcbb9d1d-50cc-49cf-b75a-1bf0ac349314;2fbc1c5d-c9b6-48c9-b072-201a418c29cf;2bb49506-8e63-409c-9b7a-a94253d1c71f;False;True
efc6448d-988d-4e9d-89a5-d74c46a72b68;6d7cbff6-2b02-4050-bb33-2c0a129c7f01;1f802363-1c13-4afd-8d58-09593ebd91bc;False;True
bccf3efc-a873-4d9e-ba04-523861f24a8d;f6a1cc81-2312-4421-9154-6c12d4895483;d4ac0d3c-3ec3-4f08-8777-92aa6ec31e9f;False;False
3cf436bd-8708-4c86-b541-27bccaa2fd8d;5b7f07ab-65f6-4fd1-8b38-6024e6e79fa7;3ee1ec74-e639-42c9-a574-08d289b91744;True;True
2eb10d3a-7d77-4881-8a43-4a92a968858b;895a8655-5b59-4dd0-ac78-0415dd2bbec5;e26984f6-01bb-4519-b758-b2b2b20361f6;True;True
27b42aa8-f0a9-44e7-a0e6-ed96a474a67c;d6c3a762-5f9b-4bb8-bb9f-f9b8ec4b6b60;f6e1615b-9f1f-459f-affc-11c9b8fc7a24;True;False
eb89078e-d51c-48ec-903e-fb51501d0f0a;cce6bf90-f4f3-413f-ac71-923a60fb242c;e7e68df9-da36-4964-a48c-bfe93d6e0b50;False;False
