id;crew_id;race_id;points;spec_circumstance
db204038-d821-4aa7-8679-05a9906718d5;ed4e50bb-9f1b-486d-9fbc-8c1556e3722e;fe8c5028-df1a-4e46-8e15-1272f4e1c65d;86;9
dc0c4b94-a156-4906-9d9b-956fe2ae348c;517c8ff6-200e-4fcf-876e-7eb211a2d0b0;caabd5fd-b14a-46d0-8493-524af9561c41;49;9
600ce9bf-113d-47ac-9c4f-5e9e2284651c;1af78d9a-a1d4-4162-bfa9-76ea85fbee70;ca78a1de-9dad-4c61-a754-4f523c670758;24;2
8b937125-210e-457c-8f6a-7f8b1488e07c;aee718a7-bc8f-4f3d-9b92-bd2978303825;77559c9c-bf54-45d8-bdee-0db1219a7773;58;1
45831543-2c20-4d7c-8bf7-eeb957c9f0b0;16b2571a-2caf-475d-907b-3a6db4687563;3dc74927-d216-45e2-8e72-55a9c984f680;11;7
643b7f5d-b81f-4f8e-b69b-4aed05d1e27b;82bd7bd6-74ac-4da1-9137-91e3a1cbc609;3c902cd2-5a18-4515-a8af-500fd8ddcaa7;29;8
95c0885d-a628-486a-af65-1c021f74313b;455b8e32-f160-4809-a764-a74aca4d3378;b4597426-43d2-416e-8799-4ae907656ad6;23;10
57b1cd68-146d-4524-ade6-d0f55b8cc01f;51b4d8cc-2a29-489f-9a4b-73811a0d6c8c;858cadd2-4235-4c9d-8204-8f16b9851f7b;38;10
47d1fb04-10d6-4fd7-8d6a-1d547a486e00;c3528e7f-bea5-4be1-861e-f12343dbbb01;c676246b-e598-4453-a32f-aa95dbaa56bf;29;8
ad6561e9-df1f-43d0-b40d-a44fe669eb03;030f0982-64f7-42e8-94d9-751cbdb48038;27119383-02f8-482d-8efd-0fe69c5038f1;29;5
8bfaefd3-2d5f-4edd-be74-5f2ecef6ed67;a6ed2e6d-c197-43b6-8629-6787b175e5ed;5a3dd71b-7ba2-48f0-9b9f-c56ec1db9e12;48;7
f1208b63-196b-41b5-a8ca-5b4d8fc0e57f;edf80c1a-94b3-4ca1-a824-7865f4ed7d61;2f1b01ab-471f-4f6b-bb40-a08e46808724;77;4
bf9db2b0-7ce4-4d91-b65a-53411f407f07;f3581b88-3e02-4686-8540-b16d4b7ea89f;5be443d5-181b-4492-b0b6-bb77a6aefdbf;52;2
c9f5adad-ad80-42d2-bc94-3034b15235eb;72264901-2676-4e40-a64e-f420c8b28989;03d1083f-07af-4192-a15c-8505a7eec215;101;3
b5d68cc7-3c31-4072-af4b-c7087319bd27;53f1108b-b757-4760-8993-c79668b9f036;2225552b-8c33-4b01-9520-44da0b39d3bf;27;4
45b93710-630f-4f4a-8da8-9dbb2fa9ab48;78aa1163-0044-49fe-8cd4-559fd42a63cc;c2f1ea5c-8021-4ddf-9d07-e45431012512;36;0
c6b0b48d-83dc-47cf-a1f5-da693e9a95b2;b7da890a-94df-4e90-9249-2a6ac1fa34a5;da9fd4ed-2b78-4ced-a484-2ef0432be062;30;6
2513df53-4528-417a-8a87-cb52776c5923;2b832d2f-43d0-4e26-ab31-edb9c975f74f;194c0830-b201-4d41-ad3e-baca1987bcb8;92;12
967bb527-6596-4e7a-ba6a-c8efe64aa15e;814d332f-dfbb-412e-8b60-5a78b7494f9b;b6af6f69-7e22-492e-a5b9-bdae702492a8;3;10
a8fe0699-d6c7-4359-b832-9ac8fec57574;0fa0f4c6-321f-43a5-9753-069e3455c61f;f58a9eb6-88b6-49ae-9c51-2b8bcff53eb7;60;7
7f0f771e-6846-4dc6-b52f-79587cb87583;31b0c86f-91bc-4a0c-a975-48f64b5f9dc5;e28baddb-06f2-4166-bbff-58d9ee25df06;28;7
17faf0c1-df73-401d-82ce-a45f18e9a83d;56b6fc33-233f-438b-963d-e17f086d6b3e;b8cf1121-0e94-4c65-865c-d6c00d202bb4;66;12
451d0fa3-b4c0-43b1-bae7-a7381374e65e;7155a421-4324-4516-8ba3-eecd0ee7661a;6078cddf-aaa9-478a-8542-bdb5ef1a50b8;31;6
df10b5cb-49d0-4583-bdd7-e2f871f40f2d;843fa760-7322-454b-befc-9844a28ad82f;3b25ed7e-f2dc-437b-a36b-485aaabeff14;51;5
02a29bf6-897a-4877-a679-10eccfadf390;ba21ac60-5a74-4d3f-883b-0871b33629f5;cd5d5a11-a6e3-4063-9182-755c4188a513;42;4
1a73a617-5639-433e-ba47-05eafb207009;15cd0842-741a-44b4-9b82-c4f442476452;7206df20-484a-40d4-883b-5ab588ba3643;51;11
a45ea783-581f-40bf-99f2-d7335cb305be;b69c4020-8370-4b95-8120-d75531ea8107;498e3625-61c8-4207-80f6-8f733c89f494;36;7
f6bddb85-c412-492a-9d3d-9b8e8326253b;ee06b6a6-6a74-459c-9648-7a2e8886586d;6370e622-33d9-4a9c-8b06-97e46e79c166;94;8
0ab965a0-b2a0-4e7c-86d3-7e17db03fafc;c9c3c6d8-531b-4095-b009-81ad68dab20f;aea1c5d6-9b20-447a-8762-21b18eae29ed;28;5
52a12170-d1d3-4755-b4a6-8d784a64c3fa;607e1d9b-ef46-4b6c-9758-29909067f237;83ee2fea-607e-4527-947b-21fe1f26de2a;29;0
f935ea32-d9d9-4f90-97fb-10cf607dfdce;65e69c70-a36c-41f1-bbc5-70440b177dc8;d4d599e2-5748-43ad-b6ec-409f78b59442;100;13
c53c95f9-d538-4fc6-af0c-2b8a42914ae2;36c5ca73-6a57-4a49-a104-760e40c1ba4d;a6e3c7f1-5fb1-4a6b-bf73-762a63d4682f;99;4
f8c9f3a6-59dc-4213-943a-e02c49c63592;110be010-694d-4755-b30d-2fb3337dc84a;71a963ab-f97d-41e4-aaa7-e392ba404562;16;3
7ab0cd2b-3321-471d-8df5-09b80b8c616d;9ffb5f4b-c7d8-4cda-9d0b-9a97008a04af;af63d3d4-ffb7-4782-8c0b-509f66a82ab7;8;13
a6e5aa43-9c35-44b2-98a0-eac3a5aa6799;7688f92d-7072-40de-b61d-1c34c4de9b15;e2e282b8-2d03-4c2e-b7a9-8fd539c0ea5d;54;0
a5ea9269-49d1-4201-943f-9859e2f1b761;98c36dff-1c7c-4c32-a655-4779ffc0c4d4;5de477f4-a26f-4afe-814c-8e3c1aab6871;27;13
7c0d7c6c-50a7-4d8f-9dbe-14c027653d1e;3917f7d6-e758-42bc-9e1c-1db6d3d44fdf;2c2103db-f589-4247-85da-8e90024fcb1f;58;10
97c5d81d-4d38-45b5-8864-5d23d1919c56;e1e6c48c-731b-4769-8e70-31d4a8525e59;d82a18a7-09e6-48e0-a8d1-207c0367054a;62;10
da022abc-8403-4e1e-af1e-7e35da7c4a4a;c8d8dad8-d56e-469a-8812-9efd531b11d1;f0d0a376-207a-4396-b81e-32a792014cc7;47;8
2fb8e062-2e0b-46f2-abfe-15820185749b;295d09db-689d-418f-8ef4-620187edeb82;9f57a794-52f7-45e9-a1c1-df4fe990871a;67;5
d2453853-78c1-4e03-8bf6-4e9168ac0b46;95df61e3-6474-4120-85be-a4cd2142a845;5868d2a7-fe8b-426d-ab37-aedf6d72d892;84;7
2f119095-ba18-4603-9426-96d937b36365;66d79fd8-3e65-4a63-bfa1-585cdc1fb6ce;0f4af4eb-d3fb-4731-9c85-683c4fc07cc9;24;1
e749f810-7ea7-492e-9706-7a9f57acc72e;532f03d6-67e9-4c28-a179-565cf9c03234;65e7f48f-620e-4b3a-87b2-56cada8f3d11;42;7
e3dad3d3-5e09-45b2-9067-3ab3ffd3c34f;478c177a-0ad5-480a-bd1e-42a8d1b011ca;6dbec861-fa5b-4b9b-89a2-cb060deebdf7;13;3
7ac0e26b-94fa-4391-be8c-8305e5eac074;df1dc387-4ff8-469e-9615-e8620328e428;498e3625-61c8-4207-80f6-8f733c89f494;74;10
515dfee1-2a64-4838-80a7-a1fcfb7d4ae3;af54fad4-34ad-4f7b-beec-265ed6dc110a;ddcdd76b-74cd-4484-8fc2-cc7ef9125f5d;29;12
0abc91b5-31c6-405d-a4bc-380e2f46d148;c4fdc837-09d7-4256-b98e-28591762b8d2;b12cb8b9-8b43-4872-84c5-c140d627e5b7;41;10
ad46dab2-92da-4389-b961-ce056f5979f9;4f04c85a-0d42-461a-9617-5afe535f2fb9;aac573d6-023b-41ff-af93-2c3a1f76cda4;76;6
8a031f6e-5f77-4cd0-97c3-42007ce0613d;d4c3df76-6bab-4cd0-a8bc-8a2dce7a582e;435e5cf2-42e6-4e7f-8023-09dfb7ea1fbf;94;4
98c1dc04-b889-4fdc-bdd1-7b6b919b4ae8;6f0c8a83-25ac-475b-a6e4-3466d9e6612e;0f03add3-1090-48cb-b3a1-12fea52509f2;4;1
5e0973a9-8c19-4062-9477-ffe7635d9c09;7eb4e90e-eba8-49ef-96f7-8fd5f38f1963;9709bce1-ea7a-44cd-a303-81905e8a0b48;75;5
c274fea8-17bb-4986-9239-4c12e161ad80;cad3278d-d03c-4d66-8f8b-ac1eec4d5580;87d51fe4-2e40-4876-a8ee-6408a2c9e953;55;3
312f7b31-82d3-4f64-800c-bbbc46761295;2fea2c5b-d2b2-4615-9d74-9b5f6f74789d;733f6a06-20b7-4cea-a47e-7e1401699410;7;1
f278a9c2-5927-4126-9c4a-11b745bf5a5d;0dc885ba-32f3-4690-8d24-1d7aff2b8783;45dbdfbd-b444-4498-8132-c24be56a47c5;60;11
52cd978a-9adf-4d95-9a5e-0b83318d20ce;4e5192ba-5f44-4cb9-984a-b2ad90639da1;f0d0a376-207a-4396-b81e-32a792014cc7;48;13
4ab72b9d-8646-44af-a71b-20e0d2b3b0dc;25a79fc0-2f78-4040-8900-0ceca52f7f25;ad7ae4e0-4ec1-45e1-b998-44ca9c4a9ffa;36;6
9622afcf-e6a0-4947-91f3-88501569de6d;80e00dde-f863-4ff8-86bb-f3810cb7ab33;b1d89f06-2207-48ec-ba15-1601df303608;37;6
2c040865-c88c-4fee-9f6b-0f2366ff2fdc;a9456493-ef35-4af8-b2c1-e20acf824d06;dd175149-c058-4247-b27c-5bbcb6fa1f33;100;11
db9c167c-f77d-4183-9a4b-66cd786f88dc;8b871fe4-6425-4e35-94a8-15673e78abc8;b95c2573-fd81-4386-9c8a-ed1bb2ea1598;10;3
49aeb758-4c3b-49f3-90be-9df00afd068b;8115aba4-7133-4c93-baec-42d237ca33eb;810ef76a-04bb-4b5b-9d42-4cc4336d33fa;43;7
cc378086-5d04-494e-b5dc-5ca96fc81049;8a7624be-78a6-4221-84e6-91c2cffa6d8b;1ab84f6d-fe46-48f9-8a45-cddf01a1d15d;84;2
7045a9ee-3952-4448-b79b-22b688b9e3f9;9f4a6cb4-3dda-4e1b-8a56-91b5ce190255;e9e3985c-90a1-415b-af6a-10ab29f96e11;95;0
58551327-2d58-4d3f-872a-2c8c882c93e9;63a774c1-504b-4826-adcd-960635d196f5;f9edc35f-9d21-4739-a4ab-7fb00f46c6e2;52;7
79903a43-a7db-40af-9670-b0290e869bde;3abb5a5c-b415-46e7-9fdd-aaf47bf3f3ea;e49b3c3f-adb0-4724-a32f-3af7bb38e2a2;83;9
81b8b5ea-2b55-44e6-af96-110e69840cdb;c94f7468-b5d6-4622-a703-9a1252df777c;89e0db20-3c43-4213-98ac-8de05d4d8a44;26;12
1bfa3f9b-cb84-4b66-b26d-054575929fb1;9180e937-24b2-489c-bb7a-1e181fe9b5bf;ee269c02-680c-437d-a2bd-cf44a5f5c3bf;92;7
89029784-6254-474d-bf7a-f7a3ee0a42f9;264d211f-f49d-470d-860b-4c0512d53d60;38e65936-bde4-4520-a6d1-c86a53d67655;47;13
2aa3694b-96e9-49b5-8c8d-da23ed63119d;34841242-21d7-45e0-90aa-312378b92d6e;0fa6f6c0-cce8-43ca-b01f-d24335be4d48;60;10
6001bc7f-4e2a-4b56-8671-22387248995a;4d55094f-fb9c-43a3-a805-9d28c82a09a8;b4ca65a1-6fb6-49f3-80d8-081317fb8a00;101;1
48c0b3dd-339d-4aa0-9cd3-4abc215a7a21;cb65842f-cf47-4009-a2f8-5cf84d886bd6;e4da769b-0355-45da-92e6-826f6a4d844c;84;2
8185d110-f9c9-4a1f-b02e-2396b79bfd46;ac8a8637-27af-444e-b654-2f453dc0c059;15418b4b-1a1b-41ea-83aa-091e025ddd04;71;1
0cccec6b-d040-4286-ba09-3e07cf0d3fbf;8b5aa8b6-ae69-4891-8555-84d45fcaa434;bcee5e70-a29d-4c61-9844-3d120e449dde;90;5
a75db4f1-ec20-4d3e-aa3c-1bea38105a42;03a825b1-0a9a-4b4d-bae1-8bbb6faa4866;c2f1ea5c-8021-4ddf-9d07-e45431012512;78;3
8d76c0cb-a991-4ca8-b6cf-b2494eb6fc29;0a6c6d99-11b6-42d8-82d2-77b2af627998;82293e8a-7e55-4da0-a8a2-df06f80c01f9;1;8
f8e13de6-6711-4266-86bd-3d4e5bbd7ea7;99d2ec15-81aa-4d3f-b79a-f257fb7e71dc;2aff1463-a3df-46c3-9e4a-75d3e59d5284;93;13
baf66eee-5a35-4ab5-bc48-d30012197b25;c33521da-c506-4a6a-9c16-132fd3add4b4;c6740471-4ecf-4153-9e0e-3898351d26e2;101;12
28646b9e-1d2f-43da-8dd5-5ae9be373378;9251ff9b-4dec-44fc-bfe2-c8fbfaa84bee;e85c7176-d8ee-4f2c-a3f7-0396fcafb5f4;21;1
ba9e9600-6ee5-4652-94b0-9bbf548ae4e9;288b5c35-8a1e-4646-baed-ce20e37640b4;a05c2105-ab09-4622-8a3d-1a010dd0548d;31;11
13ddeb21-439a-4569-8e32-8a7cf5f80c59;a2409cc8-896d-4e61-af2c-f71ccd6af7f3;a7bb6d60-45f8-4f85-8cf4-fb91eb3e7f44;34;3
00e65008-e0c2-440a-8d53-407f228543df;032533ef-d935-401e-beee-fddc804d339f;a131fa14-d707-4b3b-93f2-d8f238706578;71;11
501f5ecc-7be3-437b-a048-0c6d539a0829;fe865a34-7a86-4045-8186-e3f221a8a5f5;e3c2800e-80cf-4a3e-b566-8100aae0b507;52;7
0b502721-d592-4034-add7-a963cf9fa972;48383913-15b9-4f19-8d63-ec1046b202db;4f189fde-7d93-4cdd-b9d8-60653bc622a4;18;7
73ad94b3-9e5a-40a9-b09e-1bc5f49d0d70;99ab9320-cfc3-4d96-bf0d-4d99a046ceb6;c7e0bec3-e850-436c-9fe4-38294c60ee9d;70;7
485fe7f3-60a7-4675-b8ac-dc42c79da0ec;0d04633c-9f56-4d2b-8a52-66e2f47633d0;b93c066b-f46a-4f90-b0e5-46cdffba41e4;41;7
b6a3dae6-69e5-4da2-9a56-1b5bb3d312bc;966c0e95-1dba-4c95-be3c-6c5101d21cf3;f41d7e49-996e-4dca-911b-86f6fdd9a66b;86;2
dc5eff5b-161b-45d0-9f0a-16f3055c6406;8ed68792-a22b-4575-ae39-6536bdd3076b;1fc640ee-9818-4a7a-8559-948eb88fbc5c;70;13
261d1654-93f0-4686-977e-2b1357f3ca01;d79f5446-e1c1-446d-af16-527b85881550;8eb2c05a-ac2b-40d8-8f8d-eed0f2bb40d5;11;7
b49c10fb-330f-4777-a5d2-144ff269167c;06e38ec3-0730-4589-a50a-8589bdd9e5e8;a3bb4f98-a8a5-4f78-89b7-4178c86ca037;44;3
2b251a91-cce8-4efa-b481-62f6b4dea0f1;c691f804-9a26-4c62-bb3f-3bc3b6e501f7;7d6b5abc-2130-4f46-9329-6257a71f1d1c;90;13
370ea54c-3c53-4fcc-88bf-31e15cfbc546;b30b6b9c-e4c8-4224-a5c9-ffa1e5611c24;85cc346e-d104-4331-bbed-c582015e6d68;67;11
c54f7a9a-8216-40be-9cfa-ebc52cd5bcae;3f52e410-232b-4006-ae1a-80085d330f26;291cee26-9cab-453c-93a1-355d9efd380d;92;9
00812316-a6e2-4c96-92c6-76ad66b33c04;c9b0986d-8829-4e4a-8a00-d56e9743ee53;433e1155-7b52-49ff-9f7d-a2c741c909e5;85;1
dd0103f0-6ec2-4e13-ae0a-e89118eae5d3;09cd04c1-0e95-444b-a507-b81f6b97a3fd;e8601543-5c8a-497e-ad22-f0d21c00fc3a;15;5
30164a17-6894-4a02-8ffb-d3f4df0a338b;43c067da-9ec5-405a-a2eb-b3b9aad27a6b;7126a82c-b8e8-45b2-935b-63a274ca9bdc;31;7
cfb9a9ae-5e82-420b-b191-33b9e73c71e9;ab1832cc-72f1-4add-a25f-f90dcf83c997;b866878d-bcfe-41ce-8a16-3e982b3f8ae0;82;0
e50fef0e-df47-45a0-acd7-b1a5ed322a3f;cceddf12-8cee-45b6-92f0-309524f7eca4;d568ee97-df64-4361-8e40-a003c578871a;18;12
01d8068b-0627-4088-b355-003b1a5b4a80;abf9ae85-533e-4c26-8f5c-d492bfab1667;1e0a4a43-408a-42c8-962f-5c4093e10151;15;8
06a3efe5-e131-4934-9e44-9fa280e504e2;d5d6c0bb-548e-4c96-9851-12ed35b45a7b;157b4933-08d6-4849-acd7-8b93ac932bf5;73;7
7d689b0d-2173-4c18-8acc-39d02299bf8e;74872977-c416-4afc-8041-fc809f8bfe38;858cadd2-4235-4c9d-8204-8f16b9851f7b;64;11
c36e486d-2a94-420a-a6a0-408ac6b50058;f5f19f14-48cf-411e-bb82-e747fc29a84d;03d1083f-07af-4192-a15c-8505a7eec215;18;0
f76ba1f5-4c74-4bc6-a561-3820a0d1d61f;1af78d9a-a1d4-4162-bfa9-76ea85fbee70;ba1d4edb-bb63-48fc-aa32-c080145ae0e0;67;2
6b5dce60-077f-4329-b173-e3ddb5f20743;846dffe5-b69e-4856-8a84-c6f115152917;07d4ca54-9851-4c71-a904-b5816bee29ee;33;10
fb4659d4-20d6-499a-9bf6-655624b059e8;c5f287aa-5e8f-45f0-b57f-5766bf7e9742;551771b4-fe90-492d-9150-fc91f2b60355;1;10
614cbb38-81c3-4222-9b5a-be5ef030c82b;2933a8b7-0613-4ecf-89f8-0978daa3bd0d;c5cca846-080c-42e0-ba94-ca17ba79c784;65;8
9e9da228-7df9-4d61-b6f2-6976ea3a9190;9d22f74d-6b23-4540-b0e0-e1cbc47a23dd;b400d843-47bd-4de0-bd9b-087ae499761a;23;5
96343d9a-9aca-4a14-b37d-977f0b45f1c3;f92329fa-21f5-432e-8039-457a88f64a43;8c25aaf4-73e3-4b5b-97fd-f8a55496aae8;51;12
ff2f7a4f-daa9-4553-ac3f-e29b6ec29917;f1b630ac-4860-4cc6-8340-b4b19a66de1c;efbdd828-e69a-4551-a894-123b62c2b764;98;11
a7543ba4-6567-4d01-ad58-defa1a8567d0;87173e37-e098-4fb1-994c-f84d20206abd;bbc80100-88e3-4420-999b-79ea1b553386;40;0
562488fc-19e9-448a-9b91-9262306deb00;6e7ebe33-e301-441a-ab8e-c3438490ef4d;8fedbe03-1516-4c77-a591-000819cb5bd1;46;6
ef72691b-757e-4485-b584-9b292583bf95;9cec2456-7cb0-42b3-8c1d-0e068a82e128;b4d874d6-9b50-4cde-b336-d7374152bbc1;51;8
03faa5d6-33f7-4ddb-b794-01d244bcf871;764901a1-9eff-418b-a030-25394f469a52;d50a9f4a-09b5-49cc-889c-92db529fbec1;62;5
06d025ba-91a5-4c73-a661-af64bf475889;5214e657-0a3a-4f0f-a67b-fc853b5a2507;27432ac7-f4bb-418c-aab1-7b38b89be120;10;8
48ec25e5-91fc-4e01-a1b8-403c4d3cf02d;6070bb76-99c9-473e-b6f4-ec5b7c714120;9ee547fb-dadf-4e1a-a4eb-815e7d5afab6;96;1
6eb728a1-44e1-47b3-8eda-e0a0ed82befb;0a4802e1-5c96-4437-bd30-f05ced095656;80ed538f-4814-49b5-95d9-a8101d5b7644;98;7
5abca524-61da-4aa6-b903-fafc60d154af;579250cc-8ead-409d-974b-615ff1a6cf3f;8adf936f-a256-4c49-9786-d279c6d842e2;61;4
7e0a8dbf-7b4f-48d0-97be-70d549a9f67a;e040adea-695c-4116-b041-d092d5e82dab;b585455e-8847-4ea1-9a1a-14ba6efc0e64;36;6
be812844-8940-4f67-af5c-5299db81ccb3;3ead7e2f-1b33-46a8-a897-ea8fafa0b178;a4448288-92f5-44f4-9df7-4b0047bd6ed1;87;1
e1dcad19-d31b-4e87-8762-ecaad32ff887;883def46-f35c-43f7-9d18-793b12d4cb0f;f5dc197e-a24c-4be5-bde5-cd32abffc6c4;4;3
9e825b28-2da0-4d45-887a-b741619cd2bd;b653e4b6-93bd-4a62-b082-51f54705071a;0689ab82-fdaa-4326-9e11-f62340b5493f;59;5
15c31fe6-ff0f-473a-bd4d-7aa8a706ed6d;bf62625b-79fb-4fb2-9697-f783ce65bd45;4db5383c-0108-4335-90c3-78643f6cecb6;68;3
c0c8e36c-41b9-4881-905f-2d06b0359c3f;a9e8821d-acd4-4a4f-9aa1-5ee87fda39a6;2b6ed575-1938-474b-94e5-98b6837908ec;88;0
3ef97c49-18cb-4c5f-a6c4-57d40f305c10;bb966721-6e97-44ae-974c-82df4f2ca607;66fcb3c3-889a-463b-b84b-ee6be4f53bd6;72;7
b6527b81-0946-4375-bf46-6ee64455dc23;ca352fcd-c354-4778-be26-80fb90499a00;5a3dd71b-7ba2-48f0-9b9f-c56ec1db9e12;1;1
51d0d7c0-664b-4a0a-a18b-679d24cce2e3;4d3a3902-663b-4b6f-a3de-4bab3f180ed0;0ba505e3-6fd9-4b4a-883c-4260d6497581;59;9
3075b591-a7a0-484d-b214-b27d716eff07;1a848015-9bf4-43fa-a698-d7b4b35b8a32;f43fe130-eb41-40b2-b04e-6756402fef4b;58;5
924e615a-18e1-49b6-bd9c-bfc3d2e4b98c;997536b3-24fb-4e2d-ad9d-eab61444aaed;943357c2-469f-4ef4-9175-423e7001fa4e;16;6
ec9cfe91-7845-462c-9043-d1396073e5dc;7155a421-4324-4516-8ba3-eecd0ee7661a;0ecc808c-5e97-47ae-8eaa-79e80ce973f2;94;7
01eb29f5-d894-4beb-9c79-edccecac2f54;3f4cf3f7-bc01-4c13-961e-b11a763f1773;a1e81e39-155d-42ac-afad-90d4f2cb892b;49;3
70acb125-c327-4e8c-870b-a5e3eb037f38;0f577eed-3c1f-4006-afa8-8d8899f884e7;3e8716ab-7450-4635-9a09-c53156d087d2;79;6
134213b5-473b-441b-9a9f-2e45a28f30af;a0356b99-075d-404e-a7bb-735644e40a70;0a659561-9169-48f4-a22e-d47e29c56a67;82;1
2a02ebf2-9364-4c63-9e1d-a2c2ad655ec7;f2954138-f266-497d-848b-dd249aa12704;84d56ec5-78bd-405a-bae8-504ac7b86e95;52;1
888fad22-3e0d-45eb-bdaf-12578b3541c8;61746bdf-b638-4105-90a5-14871ff9f5c6;b1d89f06-2207-48ec-ba15-1601df303608;73;12
cba99597-e846-4f5b-b3fa-8e45961a410e;9022f0e2-20fa-4bd9-a440-9d1fec3e004f;4348df8c-bc05-4317-ac18-2b810f2f0ee7;22;0
2691d2df-533d-44d3-9b30-78bdb82c5cfd;18e3e54c-b548-4b84-8dd4-369228487978;9601b4ce-fd22-4df9-a89a-cd4be99c1f9e;84;0
f5981803-25dd-478d-a8ce-e1eac7f88ec5;c2d6f428-b5eb-4b29-a8aa-aba27fa7d09f;84c63aec-5099-4c51-9823-2de577f9c8a6;64;9
b3eb2fa9-2000-49c2-bedb-81a123373d1a;e26984f6-01bb-4519-b758-b2b2b20361f6;fb7102ba-2af8-46ee-8913-a966e52d88c6;79;4
68cfeb88-25bc-4ede-834a-28cf857a7e49;bd5b5a30-6c29-4cf8-abf2-649fffe51cb2;84545e26-1bdb-4f53-a9cf-288d1a86f388;97;5
33554b3f-86b4-43e7-9dca-9567f6cf5140;5b241a6f-b3fb-4d4d-b789-b6b04a93a135;cf930590-2854-4661-9b76-bbcfc0e24678;19;1
c5540ff2-32f9-4799-aabc-f1b09620f820;29b2fecf-511d-4b10-9bf2-24f1b6e961b0;272135ea-76a6-416b-9299-6cca25c272b2;23;0
4e9e47b0-ef06-4e6a-8f0b-009d55a653cf;cdec6005-4812-484e-b940-702115380a8c;b746a9c7-18f2-4412-af82-87e0bcbe2c2b;1;0
39fa53d9-df87-4118-b5cf-8ac080d14331;a9e2e3cc-4792-46a4-b826-2510b99e6f70;8731bd32-db8e-416d-88f2-faf59ef44e2f;15;12
45f53410-69ab-459d-9408-7ff8bb7087ff;03007310-a469-416d-8c4e-de20773f1f88;434e1e61-7bd0-4909-90cd-cf3054053ef6;68;0
f9f17ca5-935c-4275-8b73-54739aa0d6a8;84160df1-e2ff-4ae4-bd3c-84a90c04b78f;d5c3d078-603c-4de5-8cc8-8789bf0e0b5d;33;7
b7e2e640-7bcf-44de-b6eb-9cc1ab87dd1b;ccc2d36b-99f2-41c8-9999-6f1f23b4d309;d00529ed-f94a-4dc4-ad87-8a3dfe2d8cc1;93;7
8384a204-0b6f-4bb4-bd69-0b8bf08479a1;307f63ce-e219-456e-b699-51a09c2d9f7f;cbf88e66-b5ff-4edb-aaa5-828ab20e117c;44;0
eb3157d1-9444-4879-954d-eb115501cb58;538ed187-53ee-4930-a7e3-18245ecbb84c;be214d72-b88a-4473-a0eb-27df730e8442;95;3
237279c5-7f90-4bd4-95a8-e9fdb6329129;0764a69a-23d0-4196-a7c5-054b79ccdcde;0df7c1b0-81bc-4e37-856c-2ead24bd011e;20;0
ca1abebf-d006-47b6-94c5-9f159bee4e1e;c017afff-01c3-41f5-a193-ced75eab9b55;4d103f16-2be6-4a3f-9225-f27f3e8788be;79;8
9ae69f6c-f2f4-45d1-93fe-849fe652afd3;fa7db765-615c-426d-a094-10c32dacd7ab;30e0c7d8-8a7f-44a3-9791-a2d27fba8eec;51;1
27a9d4ed-e988-4427-a01f-04a0d4756760;47d8bc1e-0e22-4cb1-a7a1-eb474a99b580;001c00c6-cc71-421c-90ea-b559fbc53d6a;24;0
dd3a7e62-9d8e-409d-8459-dd6aef334198;107bcb79-debb-4a72-9001-a37c9b203117;30836670-66f9-4ce1-a846-1004a4c24fe1;35;4
75e45017-07fd-4f42-b1f4-cafbd17c26c6;e95335d2-e0a5-4c18-8b30-51a04427e1bd;21fd3c12-a55b-42dd-8ca7-353e89c2d6c4;36;11
aad82124-50cd-4e3c-b3eb-5ffb496343d5;24b731b6-39f3-4dd3-bb40-df57dfb6fdec;124261f9-ba7b-42e1-9cf6-7b5a29dc3d81;58;9
094b0a3c-a421-4f03-b4ea-fab9ce0ac2c2;e2a7cc29-d67c-474d-9445-734fc9e9aef9;4bca1e85-9e58-4f99-80b1-b2bfc99585e3;74;7
4ffb4171-20cf-40fc-a595-976df5c6a048;ceb64b85-f99d-4209-b4ef-c518a4706115;3e4e739c-24d9-48e4-b4cf-032b802a2df9;75;1
0deb1de2-4c0b-4d00-9577-28f630ce5f61;89988548-322c-4c46-9fb2-26cf18f7e6da;a483dc26-1b67-4a68-bd3f-023d9546b6dc;20;12
9f35d3b6-c34a-48ca-886c-5ab50d566425;95b05f33-9a2a-4ef4-9275-a25eeeb82f36;352265a8-dd05-4fb8-bb96-34fc89d7c27d;42;5
d0f4e6ef-e629-434c-a8bc-a0885f7af2f2;a49762a7-1ad4-4480-b6fc-fddffed39258;3b8ef00c-a8c9-406c-b1bf-214fe1e00c6e;33;0
18c3d8e3-be97-41ee-b470-2577aae61687;c5fc36bd-85c3-46ee-81c6-71d8cce14d2d;e22888ac-dba7-4d8d-92e6-af1f49720bc3;51;9
5529945d-b3a7-4d42-b181-05372d5a5d0a;02e75d82-4505-4316-9925-a2ea1bff0374;7b11dd23-b9f0-4887-acee-fd1794806d4b;13;2
650b3019-629b-419d-8527-3976f20003c5;1ca6b4d7-3bc3-4fdb-a817-a26d9aa77daf;848183cf-7fb2-4840-a61a-2c5317d7ea8e;71;0
2f98e1cf-f84d-4b4a-8d28-0f1c507f785d;58ab0f11-f1c7-423d-9227-d272706947b2;0ef50abe-24d2-435f-9f02-022b04758fee;95;10
d2fcf8dc-9bbf-464d-966c-61ef592c4066;b5fec74e-bcd4-4324-b12f-9e6fb3e5bdd4;36aca08a-b55d-41a7-89cd-16f0b5964b9c;53;10
